ID,ID2,Feature,Feature2,Partial_ordering,swap_proportion,Type,P_a_b,P_a_not_b,P_b_not_a,P_a_b_over_P_a_not_b,P_b_a_over_P_b_not_a,Acc,Acc_after,hellinger_div,wasserstein_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,TPR_diff,TPR_diff_after,FPR_diff,FPR_diff_after,SPD,SPD_after,DIR,DIR_after,AOD,AOD_after,TPR,TPR_after,FPR,FPR_after,SP,SP_after,Pre,Pre_after,Re,Re_after,F1,F1_after,ACC,ACC_after
F_0,F_0,sex,sex,N/A,10.0,CDI,0,0,0,0,0,0.5914127423822715,0.5914127423822715,0.46337751977618175,0.0017392970180863093,0.03355704697986566,0.0058318899726831925,0.03747842594031228,3.047,40.859,0.33,0.341,-0.416,-0.457,0.38,0.402,0.585,0.547,-0.04299999999999998,-0.057999999999999996,0.682,0.692,0.518,0.531,0.608,0.619,0.615,0.613,0.682,0.692,0.647,0.65,0.591,0.591
F_1,F_1,age,age,N/A,10.0,CDI,0,0,0,0,0,0.5914127423822715,0.5955678670360111,0.5320134588687091,0.0006522363817823769,0.0361990950226244,0.007553716643716081,0.04307074495281492,4.017,40.443,0.143,0.345,0.5,-0.444,0.353,0.4,0.647,0.545,0.3215,-0.049500000000000016,0.682,0.689,0.518,0.518,0.608,0.612,0.615,0.618,0.682,0.689,0.647,0.652,0.591,0.596
F_1,F_0,age,sex,defined,10.0,NII,0,0,0,0,0,0.5914127423822715,0.9293628808864266,0.705518990709232,0.003696006163433405,0.07692307692307733,0.012733378583004678,0.05675960984816285,5.263,7.064,0.143,0.047,0.5,-0.086,0.353,0.391,0.647,0.539,0.3215,-0.019499999999999997,0.682,0.923,0.518,0.061,0.608,0.589,0.615,0.96,0.682,0.923,0.647,0.941,0.591,0.929
F_1,F_0,age,sex,defined,10.0,NDI,0,0,0,0,0,0.5914127423822715,0.9792243767313019,0.3826213941357748,0.0002174121272607865,0.01785714285714287,0.003919077693526361,0.0310596546364672,3.186,2.078,0.143,0.021,0.5,-0.05,0.353,0.406,0.647,0.544,0.3215,-0.0145,0.682,0.984,0.518,0.029,0.608,0.62,0.615,0.982,0.682,0.984,0.647,0.983,0.591,0.979
F_1,F_2,age,race,defined,10.0,NII,0,0,0,0,0,0.5914127423822715,0.943213296398892,0.6325801335939746,0.004565654672476551,0.069351230425056,0.010037870239271511,0.05076088155272618,4.017,5.679,0.143,0.061,0.5,-0.042,0.353,0.408,0.647,0.527,0.3215,0.009499999999999998,0.682,0.931,0.518,0.036,0.608,0.59,0.615,0.977,0.682,0.931,0.647,0.953,0.591,0.943
F_1,F_2,age,race,defined,10.0,NDI,0,0,0,0,0,0.5914127423822715,0.9598337950138505,0.5320134588687091,0.0015218848908255228,0.04072398190045235,0.007602887160126455,0.042997897015654964,4.017,4.017,0.143,0.031,0.5,0.028,0.353,0.406,0.647,0.54,0.3215,0.0295,0.682,0.975,0.518,0.063,0.608,0.612,0.615,0.959,0.682,0.975,0.647,0.967,0.591,0.96
F_1,F_3,age,priors_count,defined,10.0,NII,0,0,0,0,0,0.5914127423822715,0.96398891966759,0.5037444730886552,0.0021741212726078822,0.04137931034482725,0.0064479893400901074,0.040528384268058215,4.155,3.601,0.143,0.017,0.5,-0.01,0.353,0.41,0.647,0.524,0.3215,0.0035000000000000005,0.682,0.959,0.518,0.028,0.608,0.589,0.615,0.981,0.682,0.959,0.647,0.97,0.591,0.964
F_1,F_3,age,priors_count,defined,10.0,NDI,0,0,0,0,0,0.5914127423822715,0.9695290858725761,0.46337751977618186,0.0008696485090431633,0.029279279279279435,0.00576809877210593,0.03752319112987621,2.909,3.047,0.143,0.021,0.5,0.01,0.353,0.402,0.647,0.545,0.3215,0.0155,0.682,0.98,0.518,0.046,0.608,0.615,0.615,0.971,0.682,0.98,0.647,0.975,0.591,0.97
F_1,F_4,age,c_charge_degree,defined,10.0,NII,0,0,0,0,0,0.5914127423822715,0.9542936288088643,0.5675192408640333,0.0023915333998686685,0.05000000000000049,0.008251672487153411,0.04573812908552624,4.432,4.571,0.143,0.042,0.5,-0.039,0.353,0.414,0.647,0.524,0.3215,0.0015000000000000013,0.682,0.95,0.518,0.039,0.608,0.594,0.615,0.974,0.682,0.95,0.647,0.962,0.591,0.954
F_1,F_4,age,c_charge_degree,defined,10.0,NDI,0,0,0,0,0,0.5914127423822715,0.9653739612188366,0.49396209579684003,0.0006522363817823769,0.031674208144796184,0.006520236919442265,0.03998877259286647,4.294,3.463,0.143,0.01,0.5,-0.13,0.353,0.362,0.647,0.576,0.3215,-0.060000000000000005,0.682,0.975,0.518,0.049,0.608,0.612,0.615,0.968,0.682,0.975,0.647,0.971,0.591,0.965
F_2,F_2,race,race,N/A,10.0,CDI,0,0,0,0,0,0.5914127423822715,0.5886426592797784,0.2794271580696517,0.000869648509043146,0.013667425968109251,0.0019752814573005205,0.022566491713141394,1.108,41.136,0.233,0.38,-0.361,-0.463,0.293,0.427,0.633,0.519,-0.06399999999999999,-0.04150000000000001,0.682,0.674,0.518,0.515,0.608,0.602,0.615,0.614,0.682,0.674,0.647,0.643,0.591,0.589
F_2,F_0,race,sex,frequent,10.0,NII,0.5450512891599667,0.11477682284446909,0.26157471583032993,4.748792270531401,2.0837307896131425,0.5914127423822715,0.9889196675900277,0.2794271580696517,0.000869648509043146,0.013667425968109251,0.002140675067597065,0.022566491713141394,0.0,1.108,0.233,-0.009,-0.361,-0.059,0.293,0.419,0.633,0.528,-0.06399999999999999,-0.033999999999999996,0.682,0.995,0.518,0.021,0.608,0.608,0.615,0.986,0.682,0.995,0.647,0.99,0.591,0.989
F_2,F_0,race,sex,frequent,10.0,NDI,0.5450512891599667,0.11477682284446909,0.26157471583032993,4.748792270531401,2.0837307896131425,0.5914127423822715,1.0,0.0,0.0,0.0,0.0,0.0,3.047,0.0,0.233,0.0,-0.361,0.0,0.293,0.402,0.633,0.547,-0.06399999999999999,0.0,0.682,1.0,0.518,0.0,0.608,0.619,0.615,1.0,0.682,1.0,0.647,1.0,0.591,1.0
F_3,F_3,priors_count,priors_count,N/A,10.0,CDI,0,0,0,0,0,0.5914127423822715,0.5955678670360111,0.3276573864831417,0.0002174121272607865,0.013636363636363714,0.0028631405429283417,0.026521099397288125,1.524,40.443,0.204,0.371,-0.269,-0.448,0.242,0.417,0.679,0.531,-0.032500000000000015,-0.038500000000000006,0.682,0.687,0.518,0.515,0.608,0.609,0.615,0.618,0.682,0.687,0.647,0.651,0.591,0.596
F_3,F_0,priors_count,sex,frequent,10.0,NII,0.4950097033545883,0.11616301635708345,0.31161630163570836,4.261336515513126,1.5885231316725978,0.5914127423822715,0.9847645429362881,0.3276573864831417,0.0002174121272607865,0.013636363636363714,0.002822279088066513,0.026521099397288125,0.0,1.524,0.204,0.008,-0.269,-0.062,0.242,0.419,0.679,0.528,-0.032500000000000015,-0.027,0.682,0.986,0.518,0.018,0.608,0.608,0.615,0.989,0.682,0.986,0.647,0.987,0.591,0.985
F_3,F_0,priors_count,sex,frequent,10.0,NDI,0.4950097033545883,0.11616301635708345,0.31161630163570836,4.261336515513126,1.5885231316725978,0.5914127423822715,1.0,0.0,0.0,0.0,0.0,0.0,3.047,0.0,0.204,0.0,-0.269,0.0,0.242,0.402,0.679,0.547,-0.032500000000000015,0.0,0.682,1.0,0.518,0.0,0.608,0.619,0.615,1.0,0.682,1.0,0.647,1.0,0.591,1.0
F_3,F_2,priors_count,race,frequent,10.0,NII,0.4135015248128639,0.19767119489880788,0.24632658719157194,2.091865357643759,1.6786719189645471,0.5914127423822715,0.9695290858725761,0.46337751977618175,0.0017392970180863093,0.03355704697986566,0.005520506219617903,0.03747842594031228,0.0,3.047,0.204,0.046,-0.269,-0.054,0.242,0.419,0.679,0.528,-0.032500000000000015,-0.004,0.682,0.966,0.518,0.025,0.608,0.608,0.615,0.984,0.682,0.966,0.647,0.975,0.591,0.97
F_3,F_2,priors_count,race,frequent,10.0,NDI,0.4135015248128639,0.19767119489880788,0.24632658719157194,2.091865357643759,1.6786719189645471,0.5914127423822715,1.0,0.0,0.0,0.0,0.0,0.0,1.108,0.0,0.204,0.0,-0.269,0.0,0.242,0.427,0.679,0.519,-0.032500000000000015,0.0,0.682,1.0,0.518,0.0,0.608,0.602,0.615,1.0,0.682,1.0,0.647,1.0,0.591,1.0
F_3,F_4,priors_count,c_charge_degree,frequent,10.0,NII,0.391599667313557,0.21957305239811478,0.2551982256723039,1.783459595959596,1.5344921238457359,0.5914127423822715,0.9889196675900277,0.2794271580696517,0.000869648509043146,0.013667425968109251,0.002140675067597065,0.022566491713141394,0.0,1.108,0.204,-0.009,-0.269,-0.059,0.242,0.419,0.679,0.528,-0.032500000000000015,-0.033999999999999996,0.682,0.995,0.518,0.021,0.608,0.608,0.615,0.986,0.682,0.995,0.647,0.99,0.591,0.989
F_3,F_4,priors_count,c_charge_degree,frequent,10.0,NDI,0.391599667313557,0.21957305239811478,0.2551982256723039,1.783459595959596,1.5344921238457359,0.5914127423822715,1.0,0.0,0.0,0.0,0.0,0.0,2.77,0.0,0.204,0.0,-0.269,0.0,0.242,0.356,0.679,0.579,-0.032500000000000015,0.0,0.682,1.0,0.518,0.0,0.608,0.608,0.615,1.0,0.682,1.0,0.647,1.0,0.591,1.0
F_4,F_4,c_charge_degree,c_charge_degree,N/A,10.0,CDI,0,0,0,0,0,0.5914127423822715,0.5941828254847645,0.44181312980399895,0.0,0.022779043280182227,0.005167398621369084,0.03575694166714536,2.77,40.582,0.357,0.299,-0.474,-0.403,0.419,0.356,0.528,0.579,-0.058499999999999996,-0.05200000000000002,0.682,0.684,0.518,0.515,0.608,0.608,0.615,0.617,0.682,0.684,0.647,0.649,0.591,0.594
F_4,F_0,c_charge_degree,sex,frequent,10.0,NII,0.5318824507901303,0.11491544219573052,0.27474355420016633,4.628468033775634,1.935923309788093,0.5914127423822715,0.9722991689750693,0.44181312980399895,0.0,0.022779043280182227,0.005167398621369085,0.03575694166714536,0.0,2.77,0.357,0.042,-0.474,-0.27,0.419,0.419,0.528,0.528,-0.058499999999999996,-0.114,0.682,0.977,0.518,0.035,0.608,0.608,0.615,0.977,0.682,0.977,0.647,0.977,0.591,0.972
F_4,F_0,c_charge_degree,sex,frequent,10.0,NDI,0.5318824507901303,0.11491544219573052,0.27474355420016633,4.628468033775634,1.935923309788093,0.5914127423822715,1.0,0.0,0.0,0.0,0.0,0.0,3.047,0.0,0.357,0.0,-0.474,0.0,0.419,0.402,0.528,0.547,-0.058499999999999996,0.0,0.682,1.0,0.518,0.0,0.608,0.619,0.615,1.0,0.682,1.0,0.647,1.0,0.591,1.0
F_4,F_2,c_charge_degree,race,frequent,10.0,NII,0.44164125311893543,0.20515663986692542,0.2181868588855004,2.152702702702703,2.0241423125794156,0.5914127423822715,0.9695290858725761,0.46337751977618175,0.0017392970180863093,0.03355704697986566,0.005520506219617903,0.03747842594031228,0.0,3.047,0.357,0.046,-0.474,-0.054,0.419,0.419,0.528,0.528,-0.058499999999999996,-0.004,0.682,0.966,0.518,0.025,0.608,0.608,0.615,0.984,0.682,0.966,0.647,0.975,0.591,0.97
F_4,F_2,c_charge_degree,race,frequent,10.0,NDI,0.44164125311893543,0.20515663986692542,0.2181868588855004,2.152702702702703,2.0241423125794156,0.5914127423822715,1.0,0.0,0.0,0.0,0.0,0.0,1.108,0.0,0.357,0.0,-0.474,0.0,0.419,0.427,0.528,0.519,-0.058499999999999996,0.0,0.682,1.0,0.518,0.0,0.608,0.602,0.615,1.0,0.682,1.0,0.647,1.0,0.591,1.0
F_0,F_0,sex,sex,N/A,30.0,CDI,0,0,0,0,0,0.5914127423822715,0.5789473684210527,0.889131772434312,0.011088018490300215,0.13469387755102022,0.02103456818785538,0.07093345599168978,11.219,42.105,0.33,0.262,-0.416,-0.452,0.38,0.35,0.585,0.616,-0.04299999999999998,-0.095,0.682,0.735,0.518,0.61,0.608,0.679,0.615,0.594,0.682,0.735,0.647,0.657,0.591,0.579
F_1,F_1,age,age,N/A,30.0,CDI,0,0,0,0,0,0.5914127423822715,0.5789473684210527,0.9214743410710592,0.0041308304179549955,0.11572052401746712,0.02275071942526706,0.07461181702974777,12.05,42.105,0.143,0.283,0.5,-0.414,0.353,0.348,0.647,0.598,0.3215,-0.0655,0.682,0.694,0.518,0.561,0.608,0.634,0.615,0.6,0.682,0.694,0.647,0.644,0.591,0.579
F_1,F_0,age,sex,defined,30.0,NII,0,0,0,0,0,0.5914127423822715,0.7936288088642659,1.2059151588817012,0.006304951690562877,0.1943231441048052,0.0380823958987597,0.0973671242150633,13.85,20.637,0.143,0.162,0.5,-0.239,0.353,0.358,0.647,0.57,0.3215,-0.03849999999999999,0.682,0.806,0.518,0.227,0.608,0.594,0.615,0.86,0.682,0.806,0.647,0.832,0.591,0.794
F_1,F_0,age,sex,defined,30.0,NDI,0,0,0,0,0,0.5914127423822715,0.9238227146814404,0.7326641895062256,0.0028263576543902415,0.06938775510204083,0.014392920978513737,0.0601294234604915,14.404,7.618,0.143,0.101,0.5,-0.005,0.353,0.371,0.647,0.592,0.3215,0.048,0.682,0.931,0.518,0.091,0.608,0.661,0.615,0.956,0.682,0.931,0.647,0.943,0.591,0.924
F_1,F_2,age,race,defined,30.0,NII,0,0,0,0,0,0.5914127423822715,0.871191135734072,0.9527195882065742,0.012827315508386524,0.15510204081632578,0.022277692292403218,0.07559977418830696,13.296,12.881,0.143,0.107,0.5,-0.077,0.353,0.36,0.647,0.57,0.3215,0.015,0.682,0.845,0.518,0.073,0.608,0.597,0.615,0.961,0.682,0.845,0.647,0.899,0.591,0.871
F_1,F_2,age,race,defined,30.0,NDI,0,0,0,0,0,0.5914127423822715,0.8822714681440443,0.9108211004833069,0.001956709145347096,0.1017316017316021,0.022348127672155552,0.07415774994239427,12.05,11.773,0.143,0.072,0.5,-0.037,0.353,0.358,0.647,0.592,0.3215,0.017499999999999998,0.682,0.916,0.518,0.175,0.608,0.64,0.615,0.898,0.682,0.916,0.647,0.907,0.591,0.882
F_1,F_3,age,priors_count,defined,30.0,NII,0,0,0,0,0,0.5914127423822715,0.8670360110803325,0.9679640695824331,0.0030437697816510455,0.12141280353200773,0.024678028257222956,0.07842333529491034,13.573,13.296,0.143,0.064,0.5,0.03,0.353,0.337,0.647,0.595,0.3215,0.047,0.682,0.879,0.518,0.152,0.608,0.608,0.615,0.907,0.682,0.879,0.647,0.893,0.591,0.867
F_1,F_3,age,priors_count,defined,30.0,NDI,0,0,0,0,0,0.5914127423822715,0.8975069252077562,0.8498445235268974,0.00521789105425891,0.10337552742616105,0.019570763856141545,0.068965897478632,12.881,10.249,0.143,-0.01,0.5,-0.013,0.353,0.302,0.647,0.648,0.3215,-0.0115,0.682,0.944,0.518,0.18,0.608,0.657,0.615,0.897,0.682,0.944,0.647,0.92,0.591,0.898
F_1,F_4,age,c_charge_degree,defined,30.0,NII,0,0,0,0,0,0.5914127423822715,0.8670360110803325,0.9679640695824331,0.005217891054258928,0.13333333333333292,0.02426768097811607,0.07798071707567941,13.989,13.296,0.143,0.076,0.5,0.019,0.353,0.346,0.647,0.579,0.3215,0.0475,0.682,0.867,0.518,0.132,0.608,0.59,0.615,0.915,0.682,0.867,0.647,0.89,0.591,0.867
F_1,F_4,age,c_charge_degree,defined,30.0,NDI,0,0,0,0,0,0.5914127423822715,0.9030470914127424,0.8265566803524234,0.0013044727635647363,0.0806794055201695,0.01854635574603447,0.06757596125705176,13.019,9.695,0.143,-0.01,0.5,-0.265,0.353,0.221,0.647,0.724,0.3215,-0.1375,0.682,0.931,0.518,0.148,0.608,0.652,0.615,0.919,0.682,0.931,0.647,0.925,0.591,0.903
F_2,F_2,race,race,N/A,30.0,CDI,0,0,0,0,0,0.5914127423822715,0.5831024930747922,0.576053843693668,0.0030437697816510455,0.05298013245033116,0.009011718928043993,0.04654686476597625,4.709,41.69,0.233,0.33,-0.361,-0.492,0.293,0.408,0.633,0.546,-0.06399999999999999,-0.08099999999999999,0.682,0.692,0.518,0.549,0.608,0.627,0.615,0.605,0.682,0.692,0.647,0.646,0.591,0.583
F_2,F_0,race,sex,frequent,30.0,NII,0.5450512891599667,0.11477682284446909,0.26157471583032993,4.748792270531401,2.0837307896131425,0.5914127423822715,0.9529085872576177,0.576053843693668,0.0030437697816510455,0.05298013245033116,0.008496811924698843,0.04654686476597625,0.0,4.709,0.233,0.048,-0.361,-0.096,0.293,0.419,0.633,0.528,-0.06399999999999999,-0.024,0.682,0.947,0.518,0.037,0.608,0.608,0.615,0.977,0.682,0.947,0.647,0.962,0.591,0.953
F_2,F_0,race,sex,frequent,30.0,NDI,0.5450512891599667,0.11477682284446909,0.26157471583032993,4.748792270531401,2.0837307896131425,0.5914127423822715,1.0,0.0,0.0,0.0,0.0,0.0,11.219,0.0,0.233,0.0,-0.361,0.0,0.293,0.35,0.633,0.616,-0.06399999999999999,0.0,0.682,1.0,0.518,0.0,0.608,0.679,0.615,1.0,0.682,1.0,0.647,1.0,0.591,1.0
F_3,F_3,priors_count,priors_count,N/A,30.0,CDI,0,0,0,0,0,0.5914127423822715,0.5955678670360111,0.6627196947059985,0.0023915333998686863,0.06222222222222189,0.011817477933538214,0.05363883851443918,6.233,40.443,0.204,0.34,-0.269,-0.457,0.242,0.402,0.679,0.549,-0.032500000000000015,-0.058499999999999996,0.682,0.699,0.518,0.531,0.608,0.623,0.615,0.616,0.682,0.699,0.647,0.655,0.591,0.596
F_3,F_0,priors_count,sex,frequent,30.0,NII,0.4950097033545883,0.11616301635708345,0.31161630163570836,4.261336515513126,1.5885231316725978,0.5914127423822715,0.9376731301939059,0.6627196947059985,0.0023915333998686863,0.06222222222222189,0.011435994662186562,0.05363883851443918,0.0,6.233,0.204,0.038,-0.269,-0.271,0.242,0.419,0.679,0.528,-0.032500000000000015,-0.1165,0.682,0.938,0.518,0.062,0.608,0.608,0.615,0.961,0.682,0.938,0.647,0.949,0.591,0.938
F_3,F_0,priors_count,sex,frequent,30.0,NDI,0.4950097033545883,0.11616301635708345,0.31161630163570836,4.261336515513126,1.5885231316725978,0.5914127423822715,1.0,0.0,0.0,0.0,0.0,0.0,11.219,0.0,0.204,0.0,-0.269,0.0,0.242,0.35,0.679,0.616,-0.032500000000000015,0.0,0.682,1.0,0.518,0.0,0.608,0.679,0.615,1.0,0.682,1.0,0.647,1.0,0.591,1.0
F_3,F_2,priors_count,race,frequent,30.0,NII,0.4135015248128639,0.19767119489880788,0.24632658719157194,2.091865357643759,1.6786719189645471,0.5914127423822715,0.8878116343490304,0.889131772434312,0.011088018490300215,0.13469387755102022,0.019574835926134432,0.07093345599168978,0.0,11.219,0.204,0.169,-0.269,-0.086,0.242,0.419,0.679,0.528,-0.032500000000000015,0.04150000000000001,0.682,0.865,0.518,0.065,0.608,0.608,0.615,0.966,0.682,0.865,0.647,0.913,0.591,0.888
F_3,F_2,priors_count,race,frequent,30.0,NDI,0.4135015248128639,0.19767119489880788,0.24632658719157194,2.091865357643759,1.6786719189645471,0.5914127423822715,1.0,0.0,0.0,0.0,0.0,0.0,4.709,0.0,0.204,0.0,-0.269,0.0,0.242,0.408,0.679,0.546,-0.032500000000000015,0.0,0.682,1.0,0.518,0.0,0.608,0.627,0.615,1.0,0.682,1.0,0.647,1.0,0.591,1.0
F_3,F_4,priors_count,c_charge_degree,frequent,30.0,NII,0.391599667313557,0.21957305239811478,0.2551982256723039,1.783459595959596,1.5344921238457359,0.5914127423822715,0.9529085872576177,0.576053843693668,0.0030437697816510455,0.05298013245033116,0.008496811924698843,0.04654686476597625,0.0,4.709,0.204,0.048,-0.269,-0.096,0.242,0.419,0.679,0.528,-0.032500000000000015,-0.024,0.682,0.947,0.518,0.037,0.608,0.608,0.615,0.977,0.682,0.947,0.647,0.962,0.591,0.953
F_3,F_4,priors_count,c_charge_degree,frequent,30.0,NDI,0.391599667313557,0.21957305239811478,0.2551982256723039,1.783459595959596,1.5344921238457359,0.5914127423822715,1.0,0.0,0.0,0.0,0.0,0.0,10.803,0.0,0.204,0.0,-0.269,0.0,0.242,0.202,0.679,0.74,-0.032500000000000015,0.0,0.682,1.0,0.518,0.0,0.608,0.644,0.615,1.0,0.682,1.0,0.647,1.0,0.591,1.0
F_4,F_4,c_charge_degree,c_charge_degree,N/A,30.0,CDI,0,0,0,0,0,0.5914127423822715,0.5997229916897507,0.8725110214215637,0.005652715308780501,0.11182795698924757,0.020456952405482114,0.07050706854311604,10.803,40.028,0.357,0.163,-0.474,-0.219,0.419,0.202,0.528,0.74,-0.058499999999999996,-0.027999999999999997,0.682,0.722,0.518,0.549,0.608,0.644,0.615,0.615,0.682,0.722,0.647,0.664,0.591,0.6
F_4,F_0,c_charge_degree,sex,frequent,30.0,NII,0.5318824507901303,0.11491544219573052,0.27474355420016633,4.628468033775634,1.935923309788093,0.5914127423822715,0.8919667590027701,0.8725110214215637,0.005652715308780501,0.11182795698924757,0.019710685071135697,0.07050706854311604,0.0,10.803,0.357,0.187,-0.474,-0.491,0.419,0.419,0.528,0.528,-0.058499999999999996,-0.152,0.682,0.888,0.518,0.101,0.608,0.608,0.615,0.941,0.682,0.888,0.647,0.914,0.591,0.892
F_4,F_0,c_charge_degree,sex,frequent,30.0,NDI,0.5318824507901303,0.11491544219573052,0.27474355420016633,4.628468033775634,1.935923309788093,0.5914127423822715,1.0,0.0,0.0,0.0,0.0,0.0,11.219,0.0,0.357,0.0,-0.474,0.0,0.419,0.35,0.528,0.616,-0.058499999999999996,0.0,0.682,1.0,0.518,0.0,0.608,0.679,0.615,1.0,0.682,1.0,0.647,1.0,0.591,1.0
F_4,F_2,c_charge_degree,race,frequent,30.0,NII,0.44164125311893543,0.20515663986692542,0.2181868588855004,2.152702702702703,2.0241423125794156,0.5914127423822715,0.8878116343490304,0.889131772434312,0.011088018490300215,0.13469387755102022,0.019574835926134432,0.07093345599168978,0.0,11.219,0.357,0.169,-0.474,-0.086,0.419,0.419,0.528,0.528,-0.058499999999999996,0.04150000000000001,0.682,0.865,0.518,0.065,0.608,0.608,0.615,0.966,0.682,0.865,0.647,0.913,0.591,0.888
F_4,F_2,c_charge_degree,race,frequent,30.0,NDI,0.44164125311893543,0.20515663986692542,0.2181868588855004,2.152702702702703,2.0241423125794156,0.5914127423822715,1.0,0.0,0.0,0.0,0.0,0.0,4.709,0.0,0.357,0.0,-0.474,0.0,0.419,0.408,0.528,0.546,-0.058499999999999996,0.0,0.682,1.0,0.518,0.0,0.608,0.627,0.615,1.0,0.682,1.0,0.647,1.0,0.591,1.0
F_0,F_0,sex,sex,N/A,50.0,CDI,0,0,0,0,0,0.5914127423822715,0.574792243767313,1.1264068851160463,0.017392970180863093,0.20231213872832282,0.03283975526290733,0.08914869762358614,18.006,42.521,0.33,0.231,-0.416,-0.429,0.38,0.321,0.585,0.656,-0.04299999999999998,-0.09899999999999999,0.682,0.768,0.518,0.66,0.608,0.719,0.615,0.586,0.682,0.768,0.647,0.665,0.591,0.575
F_1,F_1,age,age,N/A,50.0,CDI,0,0,0,0,0,0.5914127423822715,0.574792243767313,1.152107687387336,0.004783066799737355,0.17136659436008633,0.035428960426532756,0.09337678759281462,18.837,42.521,0.143,0.272,0.5,-0.371,0.353,0.323,0.647,0.622,0.3215,-0.04949999999999999,0.682,0.694,0.518,0.571,0.608,0.639,0.615,0.597,0.682,0.694,0.647,0.642,0.591,0.575
F_1,F_0,age,sex,defined,50.0,NII,0,0,0,0,0,0.5914127423822715,0.6689750692520776,1.527293736621447,0.006304951690562877,0.2906724511930577,0.06179049526653643,0.12363617410513209,22.299,33.102,0.143,0.198,0.5,-0.261,0.353,0.29,0.647,0.634,0.3215,-0.0315,0.682,0.709,0.518,0.402,0.608,0.598,0.615,0.757,0.682,0.709,0.647,0.732,0.591,0.669
F_1,F_0,age,sex,defined,50.0,NDI,0,0,0,0,0,0.5914127423822715,0.8822714681440443,0.9108211004833069,0.0010870606363039498,0.08670520231213924,0.023172415277897807,0.0758337819097079,18.975,11.773,0.143,0.137,0.5,0.146,0.353,0.325,0.647,0.65,0.3215,0.14150000000000001,0.682,0.913,0.518,0.197,0.608,0.712,0.615,0.922,0.682,0.913,0.647,0.917,0.591,0.882
F_1,F_2,age,race,defined,50.0,NII,0,0,0,0,0,0.5914127423822715,0.7506925207756233,1.3254393894119967,0.02000191570799255,0.262042389210019,0.04387181048793653,0.10488211014988952,23.823,24.931,0.143,0.131,0.5,0.032,0.353,0.269,0.647,0.651,0.3215,0.0815,0.682,0.738,0.518,0.217,0.608,0.591,0.615,0.897,0.682,0.738,0.647,0.81,0.591,0.751
F_1,F_2,age,race,defined,50.0,NDI,0,0,0,0,0,0.5914127423822715,0.832409972299169,1.086716610753048,0.0032611819089118322,0.14285714285714277,0.03200351211295312,0.08877626050261758,18.421,16.759,0.143,0.125,0.5,-0.003,0.353,0.354,0.647,0.604,0.3215,0.061,0.682,0.885,0.518,0.261,0.608,0.659,0.615,0.857,0.682,0.885,0.647,0.871,0.591,0.832
F_1,F_3,age,priors_count,defined,50.0,NII,0,0,0,0,0,0.5914127423822715,0.7853185595567868,1.22995569957655,0.005435303181519714,0.1952277657266823,0.03990799251711045,0.09959965073309816,22.299,21.468,0.143,0.053,0.5,0.155,0.353,0.256,0.647,0.669,0.3215,0.104,0.682,0.805,0.518,0.249,0.608,0.604,0.615,0.851,0.682,0.805,0.647,0.827,0.591,0.785
F_1,F_3,age,priors_count,defined,50.0,NDI,0,0,0,0,0,0.5914127423822715,0.8033240997229917,1.1772475422939548,0.0056527153087805185,0.17391304347826073,0.037472459306632976,0.09602431833976699,20.222,19.668,0.143,0.076,0.5,-0.094,0.353,0.271,0.647,0.681,0.3215,-0.009000000000000001,0.682,0.873,0.518,0.317,0.608,0.669,0.615,0.826,0.682,0.873,0.647,0.849,0.591,0.803
F_1,F_4,age,c_charge_degree,defined,50.0,NII,0,0,0,0,0,0.5914127423822715,0.7465373961218836,1.3364390750254675,0.006739775945084433,0.2341356673960626,0.046866253539625945,0.10786010277944207,23.961,25.346,0.143,0.116,0.5,0.023,0.353,0.252,0.647,0.668,0.3215,0.0695,0.682,0.766,0.518,0.287,0.608,0.59,0.615,0.822,0.682,0.766,0.647,0.793,0.591,0.747
F_1,F_4,age,c_charge_degree,defined,50.0,NDI,0,0,0,0,0,0.5914127423822715,0.8268698060941828,1.1045328245099972,0.003696006163433405,0.14228456913827572,0.033583929874322856,0.0909350058869241,22.161,17.313,0.143,-0.026,0.5,-0.398,0.353,0.144,0.647,0.817,0.3215,-0.21200000000000002,0.682,0.888,0.518,0.296,0.608,0.691,0.615,0.858,0.682,0.888,0.647,0.873,0.591,0.827
F_2,F_2,race,race,N/A,50.0,CDI,0,0,0,0,0,0.5914127423822715,0.5914127423822715,0.7259730521868248,0.004783066799737355,0.08242950108459879,0.014242626078919504,0.058610276832577385,7.479,40.859,0.233,0.323,-0.361,-0.533,0.293,0.423,0.633,0.541,-0.06399999999999999,-0.10500000000000001,0.682,0.71,0.518,0.552,0.608,0.639,0.615,0.61,0.682,0.71,0.647,0.656,0.591,0.591
F_2,F_0,race,sex,frequent,50.0,NII,0.5450512891599667,0.11477682284446909,0.26157471583032993,4.748792270531401,2.0837307896131425,0.5914127423822715,0.925207756232687,0.7259730521868248,0.004783066799737355,0.08242950108459879,0.013513113534373717,0.058610276832577385,0.0,7.479,0.233,0.063,-0.361,-0.104,0.293,0.419,0.633,0.528,-0.06399999999999999,-0.020499999999999997,0.682,0.918,0.518,0.061,0.608,0.608,0.615,0.964,0.682,0.918,0.647,0.94,0.591,0.925
