Fold,Feature,Droped_Attrib,acc_,acc_after,TPR_diff,TPR_diff_after,FPR_diff,FPR_diff_after,SPD,SPD_after,DIR,DIR_after,AOD,AOD_after,TPR,TPR_after,FPR,FPR_after,SP,SP_after,Pre,Pre_after,Re,Re_after,F1,F1_after,ACC,ACC_after
0,sex,['thal'],0.9333333333333333,0.7333333333333333,0.2,0.1,0.0,0.205,0.27,0.333,3.429,2.0,0.1,0.1525,0.818,0.909,0.0,0.368,0.3,0.567,1.0,0.588,0.818,0.909,0.9,0.714,0.933,0.733
0,cp,['thal'],0.9333333333333333,0.7333333333333333,-1.0,-0.5,0.0,-0.356,0.474,0.033,0,1.061,-0.5,-0.428,0.818,0.909,0.0,0.368,0.3,0.567,1.0,0.588,0.818,0.909,0.9,0.714,0.933,0.733
0,trestbps,['thal'],0.9333333333333333,0.8,-0.5,0.1,0.0,-0.103,0.143,0.093,0,1.217,-0.25,-0.0014999999999999944,0.818,0.909,0.0,0.263,0.3,0.5,1.0,0.667,0.818,0.909,0.9,0.769,0.933,0.8
0,chol,['thal'],0.9333333333333333,0.8,1.0,0.167,0.0,0.5,1.0,0.268,0.0,1.75,0.5,0.3335,0.818,0.909,0.0,0.263,0.3,0.5,1.0,0.667,0.818,0.909,0.9,0.769,0.933,0.8
0,fbs,['thal'],0.9333333333333333,0.7666666666666667,0.222,0.111,0.0,-0.021,0.12,0.08,0.7,0.867,0.111,0.045,0.818,0.909,0.0,0.316,0.3,0.533,1.0,0.625,0.818,0.909,0.9,0.741,0.933,0.767
0,restecg,['thal'],0.9333333333333333,0.8,0.9,0.0,0.0,0.214,0.6,0.2,0.0,0,0.45,0.107,0.818,0.909,0.0,0.263,0.3,0.5,1.0,0.667,0.818,0.909,0.9,0.769,0.933,0.8
0,thalach,['thal'],0.9333333333333333,0.8,1.0,0.25,0.0,0.141,1.0,0.204,0.0,0.669,0.5,0.1955,0.818,0.909,0.0,0.263,0.3,0.5,1.0,0.667,0.818,0.909,0.9,0.769,0.933,0.8
0,exang,['thal'],0.9333333333333333,0.7333333333333333,0.4,0.2,0.0,-0.147,0.614,0.42,0.182,0.519,0.2,0.02650000000000001,0.818,0.909,0.0,0.368,0.3,0.567,1.0,0.588,0.818,0.909,0.9,0.714,0.933,0.733
0,oldpeak,['thal'],0.9333333333333333,0.8,-1.0,0.25,0.0,-0.346,0.25,0.475,0,0.382,-0.5,-0.04799999999999999,0.818,0.909,0.0,0.263,0.3,0.5,1.0,0.667,0.818,0.909,0.9,0.769,0.933,0.8
0,ca,['thal'],0.9333333333333333,0.7666666666666667,0.333,0.167,0.0,0.316,0.84,0.56,0.16,0.44,0.1665,0.2415,0.818,0.909,0.0,0.316,0.3,0.533,1.0,0.625,0.818,0.909,0.9,0.741,0.933,0.767
0,age,['restecg'],0.9,0.8666666666666667,-0.208,-0.333,0.1,0.089,0.278,0.306,2.667,2.222,-0.05399999999999999,-0.12200000000000001,0.818,0.909,0.053,0.158,0.333,0.433,0.9,0.769,0.818,0.909,0.857,0.833,0.9,0.867
0,sex,['restecg'],0.9,0.8,0.2,0.1,0.091,0.023,0.317,0.238,3.857,1.714,0.14550000000000002,0.0615,0.818,0.909,0.053,0.263,0.333,0.5,0.9,0.667,0.818,0.909,0.857,0.769,0.9,0.8
0,cp,['restecg'],0.9,0.7666666666666667,-1.0,-0.5,0.1,-0.244,0.526,0.124,0,1.274,-0.45,-0.372,0.818,0.909,0.053,0.316,0.333,0.533,0.9,0.625,0.818,0.909,0.857,0.741,0.9,0.767
0,trestbps,['restecg'],0.9,0.8333333333333334,-0.5,0.1,0.0,-0.179,0.143,0.05,0,1.116,-0.25,-0.03949999999999999,0.818,0.909,0.053,0.211,0.333,0.467,0.9,0.714,0.818,0.909,0.857,0.8,0.9,0.833
0,chol,['restecg'],0.9,0.8,1.0,-0.033,0.0,0.4,1.0,0.277,0.0,1.969,0.5,0.1835,0.818,0.818,0.053,0.211,0.333,0.433,0.9,0.692,0.818,0.818,0.857,0.75,0.9,0.8
0,fbs,['restecg'],0.9,0.8333333333333334,0.222,0.111,0.062,-0.146,0.08,0.16,0.8,0.733,0.14200000000000002,-0.017499999999999995,0.818,0.909,0.053,0.211,0.333,0.467,0.9,0.714,0.818,0.909,0.857,0.8,0.9,0.833
0,thalach,['restecg'],0.9,0.8,1.0,0.107,0.0,0.064,1.0,0.186,0.0,0.655,0.5,0.08549999999999999,0.818,0.818,0.053,0.211,0.333,0.433,0.9,0.692,0.818,0.818,0.857,0.75,0.9,0.8
0,exang,['restecg'],0.9,0.7333333333333333,0.4,0.033,0.059,-0.206,0.568,0.341,0.242,0.545,0.2295,-0.0865,0.818,0.818,0.053,0.316,0.333,0.5,0.9,0.6,0.818,0.818,0.857,0.692,0.9,0.733
0,oldpeak,['restecg'],0.9,0.8,-1.0,0.107,0.0,-0.179,0.25,0.321,0,0.478,-0.5,-0.036,0.818,0.818,0.053,0.211,0.333,0.433,0.9,0.692,0.818,0.818,0.857,0.75,0.9,0.8
0,ca,['restecg'],0.9,0.7666666666666667,0.333,-0.033,0.053,0.263,0.8,0.4,0.2,0.5,0.193,0.115,0.818,0.818,0.053,0.263,0.333,0.467,0.9,0.643,0.818,0.818,0.857,0.72,0.9,0.767
0,thal,['restecg'],0.9,0.7666666666666667,0.107,-0.143,0.059,0.353,0.476,0.19,0.286,0.714,0.08299999999999999,0.105,0.818,0.909,0.053,0.316,0.333,0.533,0.9,0.625,0.818,0.909,0.857,0.741,0.9,0.767
0,sex,['age'],0.9333333333333333,0.8333333333333334,0.2,0.1,0.0,0.148,0.27,0.349,3.429,2.571,0.1,0.124,0.818,0.909,0.0,0.211,0.3,0.467,1.0,0.714,0.818,0.909,0.9,0.8,0.933,0.833
0,cp,['age'],0.9333333333333333,0.8,-1.0,-0.5,0.0,-0.344,0.474,0.072,0,1.158,-0.5,-0.422,0.818,0.909,0.0,0.263,0.3,0.5,1.0,0.667,0.818,0.909,0.9,0.769,0.933,0.8
0,trestbps,['age'],0.9333333333333333,0.8333333333333334,-0.5,0.1,0.0,0.064,0.143,0.236,0,1.826,-0.25,0.082,0.818,0.909,0.0,0.211,0.3,0.467,1.0,0.714,0.818,0.909,0.9,0.8,0.933,0.833
0,chol,['age'],0.9333333333333333,0.8333333333333334,1.0,-0.033,0.0,0.3,1.0,0.214,0.0,1.75,0.5,0.1335,0.818,0.818,0.0,0.158,0.3,0.4,1.0,0.75,0.818,0.818,0.9,0.783,0.933,0.833
0,fbs,['age'],0.9333333333333333,0.8666666666666667,0.222,0.111,0.0,-0.208,0.12,0.2,0.7,0.667,0.111,-0.048499999999999995,0.818,0.909,0.0,0.158,0.3,0.433,1.0,0.769,0.818,0.909,0.9,0.833,0.933,0.867
0,restecg,['age'],0.9333333333333333,0.8666666666666667,0.9,0.0,0.0,0.071,0.6,0.067,0.0,0,0.45,0.0355,0.818,0.818,0.0,0.105,0.3,0.367,1.0,0.818,0.818,0.818,0.9,0.818,0.933,0.867
0,thalach,['age'],0.9333333333333333,0.8666666666666667,1.0,0.25,0.0,-0.013,1.0,0.321,0.0,0.478,0.5,0.1185,0.818,0.909,0.0,0.158,0.3,0.433,1.0,0.769,0.818,0.909,0.9,0.833,0.933,0.867
0,exang,['age'],0.9333333333333333,0.7333333333333333,0.4,0.033,0.0,-0.206,0.614,0.341,0.182,0.545,0.2,-0.0865,0.818,0.818,0.0,0.316,0.3,0.5,1.0,0.6,0.818,0.818,0.9,0.692,0.933,0.733
