Fold,Feature,acc_,acc_after,TPR_diff,TPR_diff_after,FPR_diff,FPR_diff_after,SPD,SPD_after,DIR,DIR_after,AOD,AOD_after,TPR,TPR_after,FPR,FPR_after,SP,SP_after,Pre,Pre_after,Re,Re_after,F1,F1_after,ACC,ACC_after
8,ca,0.7931034482758621,0.6206896551724138,-0.133,-0.6,0.2,0.267,0.06,0.4,0.88,0,0.0335,-0.16649999999999998,0.769,0.462,0.188,0.25,0.448,0.345,0.769,0.6,0.769,0.462,0.769,0.522,0.793,0.621
8,thal,0.7931034482758621,0.6551724137931034,-0.19,-0.524,-0.867,-0.733,0.351,0.026,0.509,1.061,-0.5285,-0.6285000000000001,0.769,0.615,0.188,0.312,0.448,0.448,0.769,0.615,0.769,0.615,0.769,0.615,0.793,0.655
9,age,0.8275862068965517,0.7931034482758621,-0.067,0.267,0.0,0.286,0.214,0.162,1.75,1.379,-0.0335,0.27649999999999997,0.722,0.778,0.0,0.182,0.448,0.552,1.0,0.875,0.722,0.778,0.839,0.824,0.828,0.793
9,sex,0.8275862068965517,0.7241379310344828,-0.169,-0.092,0.0,0.333,0.226,0.279,1.754,1.93,-0.0845,0.12050000000000001,0.722,0.667,0.0,0.182,0.448,0.483,1.0,0.857,0.722,0.667,0.839,0.75,0.828,0.724
9,cp,0.8275862068965517,0.7586206896551724,-0.929,-0.607,0.0,-0.333,0.684,0.332,0,2.105,-0.4645,-0.47,0.722,0.722,0.0,0.182,0.448,0.517,1.0,0.867,0.722,0.722,0.839,0.788,0.828,0.759
9,trestbps,0.8275862068965517,0.7586206896551724,-1.0,0.111,0.0,-0.208,0.333,0.255,0,0.618,-0.5,-0.048499999999999995,0.722,0.722,0.0,0.182,0.448,0.517,1.0,0.867,0.722,0.722,0.839,0.788,0.828,0.759
9,chol,0.8275862068965517,0.7586206896551724,0,-0.175,0,-0.333,0,0.033,0,1.067,0.0,-0.254,0.722,0.722,0.0,0.182,0.448,0.517,1.0,0.867,0.722,0.722,0.839,0.788,0.828,0.759
9,fbs,0.8275862068965517,0.7931034482758621,0.333,0.267,0.0,0.182,0.615,0.5,0.385,0.5,0.1665,0.2245,0.722,0.778,0.0,0.182,0.448,0.552,1.0,0.875,0.722,0.778,0.839,0.824,0.828,0.793
9,restecg,0.8275862068965517,0.7931034482758621,-0.083,0.167,0.0,0.667,0.006,0.167,1.013,1.333,-0.0415,0.41700000000000004,0.722,0.778,0.0,0.182,0.448,0.552,1.0,0.875,0.722,0.778,0.839,0.824,0.828,0.793
9,thalach,0.8275862068965517,0.7241379310344828,-1.0,0.25,0,0.222,1.0,0.31,0,0.519,-0.5,0.236,0.722,0.667,0.0,0.182,0.448,0.483,1.0,0.857,0.722,0.667,0.839,0.75,0.828,0.724
9,exang,0.8275862068965517,0.7586206896551724,0.333,0.333,0.0,0.182,0.639,0.539,0.281,0.394,0.1665,0.2575,0.722,0.722,0.0,0.182,0.448,0.517,1.0,0.867,0.722,0.722,0.839,0.788,0.828,0.759
9,oldpeak,0.8275862068965517,0.896551724137931,0.75,0.3,0.0,0.0,0.909,0.667,0.091,0.333,0.375,0.15,0.722,0.833,0.0,0.0,0.448,0.517,1.0,1.0,0.722,0.833,0.839,0.909,0.828,0.897
9,ca,0.8275862068965517,0.7586206896551724,0.221,0.078,0.0,0.091,0.539,0.351,0.371,0.509,0.1105,0.08449999999999999,0.722,0.667,0.0,0.091,0.448,0.448,1.0,0.923,0.722,0.667,0.839,0.774,0.828,0.759
9,thal,0.8275862068965517,0.7931034482758621,0.4,0.075,0.0,0.0,0.515,0.289,0.314,0.504,0.2,0.0375,0.722,0.667,0.0,0.0,0.448,0.414,1.0,1.0,0.722,0.667,0.839,0.8,0.828,0.793
