ID,ID2,Feature,Feature2,swap_proportion,Type,P_a_b,P_a_not_b,P_b_not_a,P_a_b_over_P_a_not_b,P_b_a_over_P_b_not_a,Acc,Acc_after,distortion_multiple,distortion_feature,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,effect_distance,effect_distance_contrained,TPR_diff,TPR_diff_after,FPR_diff,FPR_diff_after,SPD,SPD_after,DIR,DIR_after,AOD,AOD_after,TPR,TPR_after,FPR,FPR_after,SP,SP_after,Pre,Pre_after,Re,Re_after,F1,F1_after,ACC,ACC_after
F_0,F_0,sex,sex,10.0,CDI,0,0,0,0,0,0.7047619047619048,0.7047619047619048,0.0021645021645021645,0.047619047619047616,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,29.524,0.0,0.0,0.119,-0.724,-0.256,0.357,0.18,0.544,0.69,0,-0.0685,-0.1835,0.708,0.708,0.298,0.298,0.486,0.486,0.667,0.667,0.708,0.708,0.687,0.687,0.705,0.705
F_0,F_1,sex,age,10.0,NII,0.21264367816091953,0.031609195402298854,0.18582375478927204,6.727272727272727,1.1443298969072164,0.7047619047619048,1.0,0.00023354421128208232,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,-1.0,-0.256,0.0,0.18,0.544,0.69,0,-0.0685,-0.5,0.708,1.0,0.298,0.0,0.486,0.486,0.667,1.0,0.708,1.0,0.687,1.0,0.705,1.0
F_0,F_1,sex,age,10.0,NDI,0.21264367816091953,0.031609195402298854,0.18582375478927204,6.727272727272727,1.1443298969072164,0.7047619047619048,1.0,0.0021645021645021645,0.047619047619047616,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,-1.0,-0.256,0.0,0.18,0.544,0.69,0,-0.0685,-0.5,0.708,1.0,0.298,0.0,0.486,0.486,0.667,1.0,0.708,1.0,0.687,1.0,0.705,1.0
F_0,F_2,sex,Pstatus,10.0,NII,0.49233716475095785,0.07375478927203065,0.39176245210727967,6.675324675324675,1.2567237163814182,0.7047619047619048,1.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,-1.0,-0.256,0.0,0.18,0.544,0.69,0,-0.0685,-0.5,0.708,1.0,0.298,0.0,0.486,0.486,0.667,1.0,0.708,1.0,0.687,1.0,0.705,1.0
F_0,F_2,sex,Pstatus,10.0,NDI,0.49233716475095785,0.07375478927203065,0.39176245210727967,6.675324675324675,1.2567237163814182,0.7047619047619048,1.0,0.0021645021645021645,0.047619047619047616,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,-1.0,-0.256,0.0,0.18,0.544,0.69,0,-0.0685,-0.5,0.708,1.0,0.298,0.0,0.486,0.486,0.667,1.0,0.708,1.0,0.687,1.0,0.705,1.0
F_0,F_4,sex,Fjob,10.0,NII,0.3850574712643678,0.1810344827586207,0.27298850574712646,2.126984126984127,1.4105263157894734,0.7047619047619048,1.0,0.0006979243924838917,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,-1.0,-0.256,0.0,0.18,0.544,0.69,0,-0.0685,-0.5,0.708,1.0,0.298,0.0,0.486,0.486,0.667,1.0,0.708,1.0,0.687,1.0,0.705,1.0
F_0,F_4,sex,Fjob,10.0,NDI,0.3850574712643678,0.1810344827586207,0.27298850574712646,2.126984126984127,1.4105263157894734,0.7047619047619048,1.0,0.0021645021645021645,0.047619047619047616,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,-1.0,-0.256,0.0,0.18,0.544,0.69,0,-0.0685,-0.5,0.708,1.0,0.298,0.0,0.486,0.486,0.667,1.0,0.708,1.0,0.687,1.0,0.705,1.0
F_0,F_5,sex,reason,10.0,NII,0.3649425287356322,0.20114942528735633,0.2940613026819923,1.8142857142857143,1.241042345276873,0.7047619047619048,1.0,0.001498835978548672,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,-1.0,-0.256,0.0,0.18,0.544,0.69,0,-0.0685,-0.5,0.708,1.0,0.298,0.0,0.486,0.486,0.667,1.0,0.708,1.0,0.687,1.0,0.705,1.0
F_0,F_5,sex,reason,10.0,NDI,0.3649425287356322,0.20114942528735633,0.2940613026819923,1.8142857142857143,1.241042345276873,0.7047619047619048,1.0,0.0021645021645021645,0.047619047619047616,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,-1.0,-0.256,0.0,0.18,0.544,0.69,0,-0.0685,-0.5,0.708,1.0,0.298,0.0,0.486,0.486,0.667,1.0,0.708,1.0,0.687,1.0,0.705,1.0
F_0,F_6,sex,guardian,10.0,NII,0.5229885057471264,0.04310344827586207,0.407088122605364,12.133333333333331,1.2847058823529411,0.7047619047619048,1.0,0.0017316017316017316,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,-1.0,-0.256,0.0,0.18,0.544,0.69,0,-0.0685,-0.5,0.708,1.0,0.298,0.0,0.486,0.486,0.667,1.0,0.708,1.0,0.687,1.0,0.705,1.0
