ID,ID2,Feature,Feature2,Partial_ordering,swap_proportion,Type,P_a_b,P_a_not_b,P_b_not_a,P_a_b_over_P_a_not_b,P_b_a_over_P_b_not_a,Acc,Acc_after,hellinger_div,wasserstein_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,TPR_diff,TPR_diff_after,FPR_diff,FPR_diff_after,SPD,SPD_after,DIR,DIR_after,AOD,AOD_after,TPR,TPR_after,FPR,FPR_after,SP,SP_after,Pre,Pre_after,Re,Re_after,F1,F1_after,ACC,ACC_after
F_0,F_0,age,age,N/A,10.0,CDI,0,0,0,0,0,0.6777081468218442,0.6732318710832588,0.5844638337122402,0.0007026479672439011,0.02642007926023753,0.005987598283903983,0.03869754563307145,3.133,32.677,-0.015,0.35,0,0,0.015,0.35,1.023,0.65,-0.0075,0.175,0.678,0.673,0,0,0.678,0.673,1.0,1.0,0.678,0.673,0.808,0.805,0.678,0.673
F_0,F_2,age,education,frequent,10.0,NII,0.019888908797706505,0.007615122737860598,0.012990503493997491,2.611764705882353,1.5310344827586209,0.6777081468218442,0.9588182632050134,0.6700427865700608,0.00028105918689756395,0.03191489361702089,0.007920912706959148,0.04433974457834359,3.491,4.118,-0.015,0.036,0,0.082,0.015,0.345,1.023,0.655,-0.0075,0.059,0.678,0.968,0,0.06,0.678,0.671,1.0,0.971,0.678,0.968,0.808,0.969,0.678,0.959
F_0,F_2,age,education,frequent,10.0,NDI,0.019888908797706505,0.007615122737860598,0.012990503493997491,2.611764705882353,1.5310344827586209,0.6777081468218442,0.9749328558639212,0.522760345028281,0.0,0.018421052631578946,0.004857912152182564,0.03466963041318892,3.133,2.507,-0.015,0.024,0,0.053,0.015,0.339,1.023,0.661,-0.0075,0.0385,0.678,0.982,0,0.039,0.678,0.68,1.0,0.982,0.678,0.982,0.808,0.982,0.678,0.975
F_0,F_3,age,default,frequent,10.0,NII,0.02705608313922236,0.0004479483963447411,0.016215731947679626,60.4,1.6685082872928176,0.6777081468218442,0.9597135183527306,0.6627196947059985,0.0012647663410390465,0.03552631578947359,0.007664293816777269,0.04386682464569893,3.402,4.029,-0.015,0.036,0,0.069,0.015,0.342,1.023,0.658,-0.0075,0.052500000000000005,0.678,0.964,0,0.05,0.678,0.672,1.0,0.976,0.678,0.964,0.808,0.97,0.678,0.96
F_0,F_3,age,default,frequent,10.0,NDI,0.02705608313922236,0.0004479483963447411,0.016215731947679626,60.4,1.6685082872928176,0.6777081468218442,0.9695613249776186,0.5760538436936681,0.0,0.022457067371202104,0.0058903928644003485,0.03817653552843487,3.044,3.044,-0.015,0.047,0,0.062,0.015,0.35,1.023,0.65,-0.0075,0.0545,0.678,0.978,0,0.047,0.678,0.678,1.0,0.978,0.678,0.978,0.808,0.978,0.678,0.97
F_0,F_4,age,balance,frequent,10.0,NII,0.0,0.0,0.0,0,0,0.6777081468218442,0.973142345568487,0.5411083648409142,0.0005621183737951279,0.02233902759526955,0.005252248835979458,0.035868757617230296,2.686,2.686,-0.015,0.028,0,0.062,0.015,0.337,1.023,0.663,-0.0075,0.045,0.678,0.983,0,0.047,0.678,0.681,1.0,0.978,0.678,0.983,0.808,0.98,0.678,0.973
F_0,F_4,age,balance,frequent,10.0,NDI,0.0,0.0,0.0,0,0,0.6777081468218442,0.9740376007162042,0.5320134588687091,0.0012647663410390465,0.025198938992042588,0.004874314394310102,0.035148010773255474,3.76,2.596,-0.015,0.028,0,0.037,0.015,0.36,1.023,0.64,-0.0075,0.0325,0.678,0.975,0,0.028,0.678,0.667,1.0,0.987,0.678,0.975,0.808,0.981,0.678,0.974
F_0,F_6,age,loan,frequent,10.0,NII,0.023472495968464433,0.00403153556710267,0.014423938362300662,5.822222222222223,1.627329192546584,0.6777081468218442,0.9597135183527306,0.6627196947059985,0.00014052959344877325,0.030463576158940558,0.007799080707597384,0.04389329014948755,3.223,4.029,-0.015,0.036,0,0.11,0.015,0.339,1.023,0.661,-0.0075,0.073,0.678,0.971,0,0.063,0.678,0.676,1.0,0.97,0.678,0.971,0.808,0.97,0.678,0.96
F_0,F_6,age,loan,frequent,10.0,NDI,0.023472495968464433,0.00403153556710267,0.014423938362300662,5.822222222222223,1.627329192546584,0.6777081468218442,0.9803043867502238,0.46337751977618186,0.0008431775606926918,0.01874163319946462,0.0038620562202490915,0.030590110310401417,3.939,1.97,-0.015,0.016,0,0.065,0.015,0.347,1.023,0.653,-0.0075,0.0405,0.678,0.989,0,0.037,0.678,0.669,1.0,0.981,0.678,0.989,0.808,0.985,0.678,0.98
F_0,F_7,age,duration,frequent,10.0,NII,8.958967926894822e-05,0.0,0.0,0,0,0.6777081468218442,0.954341987466428,0.705518990709232,0.002107943901731738,0.04365079365079338,0.008945162542402133,0.04656407521731293,2.954,4.566,-0.015,0.029,0,0.13,0.015,0.332,1.023,0.668,-0.0075,0.0795,0.678,0.976,0,0.088,0.678,0.677,1.0,0.956,0.678,0.976,0.808,0.966,0.678,0.954
