ID,ID2,Feature,Feature2,swap_proportion,Type,P_a_b,P_a_not_b,P_b_not_a,P_a_b_over_P_a_not_b,P_b_a_over_P_b_not_a,Acc,Acc_after,distortion_multiple,distortion_feature,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,effect_distance,effect_distance_contrained,TPR_diff,TPR_diff_after,FPR_diff,FPR_diff_after,SPD,SPD_after,DIR,DIR_after,AOD,AOD_after,TPR,TPR_after,FPR,FPR_after,SP,SP_after,Pre,Pre_after,Re,Re_after,F1,F1_after,ACC,ACC_after
F_0,F_0,sex,sex,30.0,CDI,0,0,0,0,0,0.6056826056826057,0.6056826056826057,0.009875259875259876,0.0395010395010395,0.395169676637472,0.000870251176062594,0.6987531128065647,0.01359003397508502,0.0021464404756647722,0.02259690131878156,1.109,39.432,0.011088011088011088,1.0,0.295,0.37,-0.472,-0.495,0.379,0.437,0.584,0.511,-0.0885,-0.0625,0.688,0.693,0.501,0.507,0.606,0.612,0.639,0.638,0.688,0.693,0.663,0.664,0.606,0.606
F_0,F_1,sex,age,30.0,NII,0.022872192958136955,0.0020792902689215414,0.005406154699196007,11.0,4.230769230769231,0.6056826056826057,0.9896049896049897,0.0,0.0,0.3826213941357748,0.00010878139700780901,0.6992380408687057,0.009049773755656097,0.001953679747673456,0.021927648397839006,1.594,1.04,0.010395010395010396,1.0,0.295,0.012,-0.472,0.016,0.379,0.432,0.584,0.515,-0.0885,0.014,0.688,0.992,0.501,0.014,0.606,0.613,0.639,0.991,0.688,0.992,0.663,0.991,0.606,0.99
F_0,F_1,sex,age,30.0,NDI,0.022872192958136955,0.0020792902689215414,0.005406154699196007,11.0,4.230769230769231,0.6056826056826057,0.9958419958419958,0.009875259875259876,0.0395010395010395,0.24199101739560827,0.00021756279401563544,0.7039926504224228,0.004524886877827999,0.0007980500645035442,0.01386405981366415,1.733,0.416,0.004158004158004158,1.0,0.295,0.005,-0.472,0.008,0.379,0.436,0.584,0.512,-0.0885,0.006500000000000001,0.688,0.998,0.501,0.007,0.606,0.613,0.639,0.995,0.688,0.998,0.663,0.996,0.606,0.996
F_1,F_1,age,age,30.0,CDI,0,0,0,0,0,0.6056826056826057,0.6042966042966043,0.0,0.016543170389324232,0.41914073710447747,0.00021756279401565287,0.6976802885913843,0.011402508551881461,0.0023460154644903766,0.023986923259620256,1.247,39.57,0.012474012474012475,1.0,0.133,0.368,0.5,-0.492,0.323,0.434,0.677,0.511,0.3165,-0.062,0.688,0.688,0.501,0.504,0.606,0.608,0.639,0.637,0.688,0.688,0.663,0.662,0.606,0.604
F_2,F_2,race,race,30.0,CDI,0,0,0,0,0,0.6056826056826057,0.6070686070686071,0.008662508662508662,0.03465003465003465,0.197584838318736,0.0,0.7050447856477483,0.002285714285714286,0.0005166550138615049,0.011306409416938334,0.277,39.293,0.002772002772002772,1.0,0.248,0.376,-0.348,-0.476,0.301,0.433,0.627,0.511,-0.04999999999999999,-0.04999999999999999,0.688,0.69,0.501,0.499,0.606,0.606,0.639,0.64,0.688,0.69,0.663,0.664,0.606,0.607
F_2,F_0,race,sex,30.0,NII,0.5450512891599667,0.11477682284446909,0.26157471583032993,4.748792270531401,2.0837307896131425,0.6056826056826057,0.9847539847539848,0.009875259875259876,0.0,0.46337751977618175,0.0017405023521251705,0.6955793210600292,0.02132435465768814,0.0029893337240161667,0.026443982721267457,1.525,1.525,0.015246015246015246,1.0,0.248,0.007,-0.348,-0.038,0.301,0.428,0.627,0.521,-0.04999999999999999,-0.0155,0.688,0.997,0.501,0.033,0.606,0.617,0.639,0.979,0.688,0.997,0.663,0.988,0.606,0.985
F_2,F_0,race,sex,30.0,NDI,0.5450512891599667,0.11477682284446909,0.26157471583032993,4.748792270531401,2.0837307896131425,0.6056826056826057,0.9944559944559944,0.008662508662508662,0.03465003465003465,0.2794271580696517,0.0008702511760625766,0.702956809564979,0.008978675645342382,0.001116311541052899,0.015978460177137496,1.525,0.554,0.005544005544005544,1.0,0.248,0.0,-0.348,0.016,0.301,0.428,0.627,0.521,-0.04999999999999999,0.008,0.688,1.0,0.501,0.014,0.606,0.617,0.639,0.991,0.688,1.0,0.663,0.995,0.606,0.994
F_2,F_1,race,age,30.0,NII,0.019406709176601054,0.001247574161352925,0.00887163848073191,15.555555555555555,2.1875,0.6056826056826057,0.9896049896049897,0.0,0.0,0.3826213941357748,0.00010878139700780901,0.6992380408687057,0.009049773755656097,0.001953679747673455,0.021927648397839974,1.594,1.04,0.010395010395010396,1.0,0.248,-0.002,-0.348,0.016,0.301,0.423,0.627,0.522,-0.04999999999999999,0.007,0.688,0.992,0.501,0.014,0.606,0.613,0.639,0.991,0.688,0.992,0.663,0.991,0.606,0.99
F_2,F_1,race,age,30.0,NDI,0.019406709176601054,0.001247574161352925,0.00887163848073191,15.555555555555555,2.1875,0.6056826056826057,0.997920997920998,0.008662508662508662,0.03465003465003465,0.17111348938666637,0.00032634419102346186,0.7055579782025458,0.0033936651583709424,0.0004197152968414194,0.009794355110111286,1.455,0.208,0.002079002079002079,1.0,0.248,0.0,-0.348,-0.031,0.301,0.426,0.627,0.519,-0.04999999999999999,-0.0155,0.688,1.0,0.501,0.005,0.606,0.613,0.639,0.997,0.688,1.0,0.663,0.998,0.606,0.998
F_3,F_3,priors_count,priors_count,30.0,CDI,0,0,0,0,0,0.6056826056826057,0.6036036036036037,0.007796257796257797,0.031185031185031187,0.296377257478104,0.00032634419102346186,0.7024409181435858,0.0068337129840546915,0.0011937977675553295,0.016958155951107202,0.624,39.64,0.006237006237006237,1.0,0.209,0.373,-0.241,-0.475,0.232,0.43,0.689,0.514,-0.016,-0.05099999999999999,0.688,0.688,0.501,0.506,0.606,0.608,0.639,0.637,0.688,0.688,0.663,0.662,0.606,0.604
F_3,F_0,priors_count,sex,30.0,NII,0.4950097033545883,0.11616301635708345,0.31161630163570836,4.261336515513126,1.5885231316725978,0.6056826056826057,0.9868329868329868,0.009875259875259876,0.0,0.4306261715035966,0.0011965953670860733,0.697142027991221,0.016872890888638813,0.00256353965091358,0.024623441338546895,1.386,1.317,0.013167013167013167,1.0,0.209,0.005,-0.241,-0.046,0.232,0.427,0.689,0.521,-0.016,-0.0205,0.688,0.995,0.501,0.027,0.606,0.616,0.639,0.983,0.688,0.995,0.663,0.989,0.606,0.987
F_3,F_0,priors_count,sex,30.0,NDI,0.4950097033545883,0.11616301635708345,0.31161630163570836,4.261336515513126,1.5885231316725978,0.6056826056826057,0.9916839916839917,0.007796257796257797,0.031185031185031187,0.34222697877333275,0.0006526883820469412,0.7008355420008594,0.010123734533183354,0.0016155631195646633,0.019601013460497124,1.386,0.832,0.008316008316008316,1.0,0.209,0.003,-0.241,0.018,0.232,0.427,0.689,0.521,-0.016,0.010499999999999999,0.688,0.997,0.501,0.016,0.606,0.616,0.639,0.99,0.688,0.997,0.663,0.993,0.606,0.992
F_3,F_1,priors_count,age,30.0,NII,0.018990851122816746,0.0018020515663986693,0.009287496534516219,10.538461538461538,2.044776119402985,0.6056826056826057,0.9833679833679834,0.0,0.0,0.48398203479121654,0.00021756279401565287,0.6944049749598773,0.014722536806341996,0.0030869650059376194,0.0277280718716668,1.247,1.663,0.016632016632016633,1.0,0.209,0.017,-0.241,0.022,0.232,0.43,0.689,0.516,-0.016,0.0195,0.688,0.985,0.501,0.02,0.606,0.611,0.639,0.988,0.688,0.985,0.663,0.986,0.606,0.983
F_3,F_1,priors_count,age,30.0,NDI,0.018990851122816746,0.0018020515663986693,0.009287496534516219,10.538461538461538,2.044776119402985,0.6056826056826057,0.9951489951489951,0.007796257796257797,0.031185031185031187,0.2613801725141405,0.0005439069850391148,0.7034947432191068,0.006833712984054774,0.0009547438685514443,0.014939366849322778,1.733,0.485,0.004851004851004851,1.0,0.209,-0.002,-0.241,0.012,0.232,0.421,0.689,0.521,-0.016,0.005,0.688,0.999,0.501,0.011,0.606,0.608,0.639,0.993,0.688,0.999,0.663,0.996,0.606,0.995
F_3,F_2,priors_count,race,30.0,NII,0.4135015248128639,0.19767119489880788,0.24632658719157194,2.091865357643759,1.6786719189645471,0.6056826056826057,0.9847539847539848,0.008662508662508662,0.0,0.46337751977618186,0.000870251176062594,0.6955502154035655,0.01702610669693538,0.0029193363167413313,0.02649802212063945,0.832,1.525,0.015246015246015246,1.0,0.209,-0.002,-0.241,-0.062,0.232,0.424,0.689,0.52,-0.016,-0.032,0.688,0.992,0.501,0.026,0.606,0.611,0.639,0.983,0.688,0.992,0.663,0.987,0.606,0.985
F_3,F_2,priors_count,race,30.0,NDI,0.4135015248128639,0.19767119489880788,0.24632658719157194,2.091865357643759,1.6786719189645471,0.6056826056826057,0.9916839916839917,0.007796257796257797,0.031185031185031187,0.34222697877333275,0.0006526883820469412,0.7008683620932105,0.010215664018161312,0.0016109442185419647,0.019572945173985667,0.832,0.832,0.008316008316008316,1.0,0.209,-0.007,-0.241,-0.02,0.232,0.424,0.689,0.52,-0.016,-0.0135,0.688,0.997,0.501,0.016,0.606,0.611,0.639,0.99,0.688,0.997,0.663,0.993,0.606,0.992
F_3,F_4,priors_count,c_charge_degree,30.0,NII,0.391599667313557,0.21957305239811478,0.2551982256723039,1.783459595959596,1.5344921238457359,0.6056826056826057,0.9861399861399861,0.007276507276507277,0.0,0.44181312980399895,0.0004351255880312883,0.6966076428335432,0.013651877133105877,0.002624669718269963,0.025283787199548668,1.386,1.386,0.01386001386001386,1.0,0.209,-0.018,-0.241,0.024,0.232,0.405,0.689,0.535,-0.016,0.003000000000000001,0.688,0.991,0.501,0.021,0.606,0.609,0.639,0.986,0.688,0.991,0.663,0.988,0.606,0.986
F_3,F_4,priors_count,c_charge_degree,30.0,NDI,0.391599667313557,0.21957305239811478,0.2551982256723039,1.783459595959596,1.5344921238457359,0.6056826056826057,0.9923769923769924,0.007796257796257797,0.031185031185031187,0.3276573864831417,0.00010878139700782644,0.7013805011909895,0.0068259385665529184,0.0014329672315863727,0.01876071536336271,1.386,0.762,0.007623007623007623,1.0,0.209,-0.002,-0.241,0.012,0.232,0.405,0.689,0.535,-0.016,0.005,0.688,0.994,0.501,0.011,0.606,0.609,0.639,0.993,0.688,0.994,0.663,0.993,0.606,0.992
F_4,F_4,c_charge_degree,c_charge_degree,30.0,CDI,0,0,0,0,0,0.6056826056826057,0.6077616077616078,0.007276507276507277,0.029106029106029108,0.3562011329062324,0.00032634419102346186,0.7003361276320182,0.009111617312072925,0.0017104527814165956,0.02038339252870053,0.901,39.224,0.009009009009009009,1.0,0.378,0.362,-0.474,-0.451,0.433,0.415,0.511,0.526,-0.04799999999999999,-0.04450000000000001,0.688,0.692,0.501,0.501,0.606,0.608,0.639,0.64,0.688,0.692,0.663,0.665,0.606,0.608
F_4,F_0,c_charge_degree,sex,30.0,NII,0.5318824507901303,0.11491544219573052,0.27474355420016633,4.628468033775634,1.935923309788093,0.6056826056826057,0.9868329868329868,0.009875259875259876,0.0,0.4306261715035966,0.0009790325730704205,0.6971331865842285,0.015783540022547858,0.002545800288612308,0.024637522678063017,1.386,1.317,0.013167013167013167,1.0,0.378,0.003,-0.474,-0.095,0.433,0.42,0.511,0.525,-0.04799999999999999,-0.046,0.688,0.994,0.501,0.025,0.606,0.615,0.639,0.984,0.688,0.994,0.663,0.989,0.606,0.987
F_4,F_0,c_charge_degree,sex,30.0,NDI,0.5318824507901303,0.11491544219573052,0.27474355420016633,4.628468033775634,1.935923309788093,0.6056826056826057,0.9916839916839917,0.007276507276507277,0.029106029106029108,0.34222697877333275,0.0004351255880312883,0.7008320766209871,0.009019165727170314,0.0015959276725393443,0.019609132933140514,1.386,0.832,0.008316008316008316,1.0,0.378,-0.009,-0.474,0.016,0.433,0.42,0.511,0.525,-0.04799999999999999,0.0035000000000000005,0.688,0.995,0.501,0.014,0.606,0.615,0.639,0.991,0.688,0.995,0.663,0.993,0.606,0.992
F_4,F_1,c_charge_degree,age,30.0,NII,0.01885223177155531,0.0009703354588300526,0.009426115885777655,19.42857142857143,2.0,0.6056826056826057,0.9819819819819819,0.0,0.0,0.5037444730886552,0.00021756279401565287,0.6933159678456412,0.015855039637599072,0.003346034733058575,0.02886042372370756,1.802,1.802,0.018018018018018018,1.0,0.378,0.015,-0.474,0.024,0.433,0.427,0.511,0.518,-0.04799999999999999,0.0195,0.688,0.984,0.501,0.021,0.606,0.611,0.639,0.986,0.688,0.984,0.663,0.985,0.606,0.982
F_4,F_1,c_charge_degree,age,30.0,NDI,0.01885223177155531,0.0009703354588300526,0.009426115885777655,19.42857142857143,2.0,0.6056826056826057,0.9958419958419958,0.007276507276507277,0.029106029106029108,0.24199101739560827,0.0004351255880312883,0.7040072181564839,0.0056818181818181525,0.0008166691023463923,0.013841798287281364,1.594,0.416,0.004158004158004158,1.0,0.378,-0.002,-0.474,0.01,0.433,0.416,0.511,0.526,-0.04799999999999999,0.004,0.688,0.999,0.501,0.009,0.606,0.61,0.639,0.994,0.688,0.999,0.663,0.996,0.606,0.996
F_4,F_2,c_charge_degree,race,30.0,NII,0.44164125311893543,0.20515663986692542,0.2181868588855004,2.152702702702703,2.0241423125794156,0.6056826056826057,0.9840609840609841,0.008662508662508662,0.0,0.47379179806882055,0.0005439069850391148,0.694983745420808,0.0158910329171396,0.0030231278924643403,0.027118367637090326,1.109,1.594,0.01593901593901594,1.0,0.378,-0.002,-0.474,-0.027,0.433,0.412,0.511,0.53,-0.04799999999999999,-0.014499999999999999,0.688,0.99,0.501,0.025,0.606,0.611,0.639,0.984,0.688,0.99,0.663,0.987,0.606,0.984
