ID,ID2,Feature,Feature2,swap_proportion,Type,P_a_b,P_a_not_b,P_b_not_a,P_a_b_over_P_a_not_b,P_b_a_over_P_b_not_a,Acc,Acc_after,distortion_multiple,distortion_feature,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,effect_distance,effect_distance_contrained,TPR_diff,TPR_diff_after,FPR_diff,FPR_diff_after,SPD,SPD_after,DIR,DIR_after,AOD,AOD_after,TPR,TPR_after,FPR,FPR_after,SP,SP_after,Pre,Pre_after,Re,Re_after,F1,F1_after,ACC,ACC_after
F_3,F_0,priors_count,sex,10.0,NII,0.4950097033545883,0.11616301635708345,0.31161630163570836,4.261336515513126,1.5885231316725978,0.6056826056826057,0.9972279972279973,0.0031185031185031187,0.0,0.197584838318736,0.00021756279401563544,0.705042407367168,0.0034129692832764796,0.0005381080628210582,0.011308473603549729,0.416,0.277,0.002772002772002772,1.0,0.209,0.002,-0.241,0.006,0.232,0.432,0.689,0.513,-0.016,0.004,0.688,0.999,0.501,0.005,0.606,0.609,0.639,0.997,0.688,0.999,0.663,0.998,0.606,0.997
F_3,F_0,priors_count,sex,10.0,NDI,0.4950097033545883,0.11616301635708345,0.31161630163570836,4.261336515513126,1.5885231316725978,0.6056826056826057,0.9972279972279973,0.0022522522522522522,0.009009009009009009,0.197584838318736,0.00021756279401563544,0.705042407367168,0.0034129692832764796,0.0005381080628210584,0.01130847360354973,0.416,0.277,0.002772002772002772,1.0,0.209,0.002,-0.241,0.006,0.232,0.432,0.689,0.513,-0.016,0.004,0.688,0.999,0.501,0.005,0.606,0.609,0.639,0.997,0.688,0.999,0.663,0.998,0.606,0.997
F_3,F_1,priors_count,age,10.0,NII,0.018990851122816746,0.0018020515663986693,0.009287496534516219,10.538461538461538,2.044776119402985,0.6056826056826057,0.9965349965349966,0.0,0.0,0.22090656490199947,0.00032634419102346186,0.7045241805612432,0.004545454545454559,0.0006776274972305023,0.012640798151761399,0.624,0.347,0.003465003465003465,1.0,0.209,0.002,-0.241,0.008,0.232,0.431,0.689,0.514,-0.016,0.005,0.688,0.999,0.501,0.007,0.606,0.61,0.639,0.995,0.688,0.999,0.663,0.997,0.606,0.997
F_3,F_1,priors_count,age,10.0,NDI,0.018990851122816746,0.0018020515663986693,0.009287496534516219,10.538461538461538,2.044776119402985,0.6056826056826057,0.997920997920998,0.0022522522522522522,0.009009009009009009,0.17111348938666637,0.00010878139700782644,0.7055608999714562,0.0022805017103762395,0.0003982603805157768,0.00979311096515564,0.554,0.208,0.002079002079002079,1.0,0.209,0.002,-0.241,-0.015,0.232,0.434,0.689,0.511,-0.016,-0.0065,0.688,0.999,0.501,0.004,0.606,0.608,0.639,0.998,0.688,0.999,0.663,0.998,0.606,0.998
F_3,F_2,priors_count,race,10.0,NII,0.4135015248128639,0.19767119489880788,0.24632658719157194,2.091865357643759,1.6786719189645471,0.6056826056826057,0.9951489951489951,0.0024255024255024253,0.0,0.2613801725141405,0.00010878139700782644,0.7034834369120873,0.004561003420752522,0.0009151004841040191,0.014960234866158191,0.139,0.485,0.004851004851004851,1.0,0.209,0.007,-0.241,-0.011,0.232,0.434,0.689,0.511,-0.016,-0.0019999999999999996,0.688,0.997,0.501,0.007,0.606,0.608,0.639,0.995,0.688,0.997,0.663,0.996,0.606,0.995
F_3,F_2,priors_count,race,10.0,NDI,0.4135015248128639,0.19767119489880788,0.24632658719157194,2.091865357643759,1.6786719189645471,0.6056826056826057,0.9993069993069993,0.0022522522522522522,0.009009009009009009,0.098792419159368,0.00010878139700782644,0.70659285926992,0.001140250855188098,0.00013984032872165544,0.005652717924898585,0.139,0.069,0.000693000693000693,1.0,0.209,0.0,-0.241,0.002,0.232,0.434,0.689,0.511,-0.016,0.001,0.688,1.0,0.501,0.002,0.606,0.608,0.639,0.999,0.688,1.0,0.663,0.999,0.606,0.999
F_3,F_4,priors_count,c_charge_degree,10.0,NII,0.391599667313557,0.21957305239811478,0.2551982256723039,1.783459595959596,1.5344921238457359,0.6056826056826057,0.9965349965349966,0.0022522522522522522,0.0,0.22090656490199947,0.00032634419102346186,0.704525816328128,0.004550625711035226,0.0006773850387405617,0.01263853536845543,0.277,0.347,0.003465003465003465,1.0,0.209,-0.002,-0.241,0.008,0.232,0.429,0.689,0.516,-0.016,0.003,0.688,0.999,0.501,0.007,0.606,0.609,0.639,0.995,0.688,0.999,0.663,0.997,0.606,0.997
F_3,F_4,priors_count,c_charge_degree,10.0,NDI,0.391599667313557,0.21957305239811478,0.2551982256723039,1.783459595959596,1.5344921238457359,0.6056826056826057,0.9972279972279973,0.0022522522522522522,0.009009009009009009,0.197584838318736,0.00021756279401563544,0.705042407367168,0.0034129692832764796,0.0005381080628210584,0.011308473603542743,0.277,0.277,0.002772002772002772,1.0,0.209,0.002,-0.241,0.006,0.232,0.429,0.689,0.516,-0.016,0.004,0.688,0.999,0.501,0.005,0.606,0.609,0.639,0.997,0.688,0.999,0.663,0.998,0.606,0.997
F_4,F_4,c_charge_degree,c_charge_degree,10.0,CDI,0,0,0,0,0,0.6056826056826057,0.6042966042966043,0.0022522522522522522,0.009009009009009009,0.13971357903482584,0.00021756279401565287,0.7060788854325618,0.0022805017103763115,0.0002793954090443578,0.00799059826979728,0.139,39.57,0.001386001386001386,1.0,0.378,0.378,-0.474,-0.469,0.433,0.431,0.511,0.513,-0.04799999999999999,-0.045499999999999985,0.688,0.688,0.501,0.504,0.606,0.608,0.639,0.637,0.688,0.688,0.663,0.662,0.606,0.604
F_4,F_0,c_charge_degree,sex,10.0,NII,0.5318824507901303,0.11491544219573052,0.27474355420016633,4.628468033775634,1.935923309788093,0.6056826056826057,0.9965349965349966,0.0031185031185031187,0.0,0.22090656490199947,0.00010878139700780901,0.7045228053503519,0.003416856492027381,0.0006569157367228456,0.012645715305374268,0.485,0.347,0.003465003465003465,1.0,0.378,0.0,-0.474,0.006,0.433,0.427,0.511,0.517,-0.04799999999999999,0.003,0.688,0.998,0.501,0.005,0.606,0.608,0.639,0.997,0.688,0.998,0.663,0.997,0.606,0.997
F_4,F_0,c_charge_degree,sex,10.0,NDI,0.5318824507901303,0.11491544219573052,0.27474355420016633,4.628468033775634,1.935923309788093,0.6056826056826057,0.9965349965349966,0.0022522522522522522,0.009009009009009009,0.22090656490199947,0.00010878139700780901,0.7045228053503519,0.003416856492027381,0.0006569157367228456,0.012645715305374268,0.485,0.347,0.003465003465003465,1.0,0.378,-0.004,-0.474,0.006,0.433,0.427,0.511,0.517,-0.04799999999999999,0.001,0.688,0.998,0.501,0.005,0.606,0.608,0.639,0.997,0.688,0.998,0.663,0.997,0.606,0.997
