Fold,swap_proportion,Feature,Shap,Importance
0,0.1,sex,0.15398799002158733,0.3079759800431747
0,0.1,age,0.0668254914528402,0.39912836191969486
0,0.1,Pstatus,0.10556883810180273,0.3299026190681335
0,0.1,Medu,0.16014046352037553,0.7117353934238912
0,0.1,Fedu,0.0036907347001296684,0.01681428109398482
0,0.1,Mjob,0.03421298880331946,0.26939361262456274
0,0.1,Fjob,0.04884026275080444,0.7344400413654805
0,0.1,reason,0.03240105541220813,0.09418911457037246
0,0.1,guardian,0.13673615676247966,0.5469446270499188
0,0.1,traveltime,0.14570097824145367,0.619125969864534
0,0.1,studytime,0.011803273785506795,0.07081964271304078
0,0.1,schoolsup,0.15758086550468464,0.62039710828616
0,0.1,famsup,0.05478621793696342,0.11135410149789314
0,0.1,paid,0.11657389790271774,0.42236919529970207
0,0.1,activities,0.03962251560864906,0.07924503121729812
0,0.1,nursery,0.07348529930996288,0.22541502855816842
0,0.1,higher,0.012511611725711552,0.13901790806346173
0,0.1,internet,0.14192823971364948,0.3734953676674987
0,0.1,romantic,0.07088894097165385,0.2187930276902896
0,0.1,famrel,0.027180332816783115,0.1812022187785541
0,0.1,freetime,0.12487881189279156,0.6121510386901546
0,0.1,goout,0.05435395909127984,0.2191691898841929
0,0.1,Walc,0.18328181040769947,0.5772655445911795
0,0.1,health,0.3113495821354568,0.7395477010343392
0,0.1,absences,0.054396652358442,1.1943058919447156
0,0.1,G1,0.5561702436345441,5.526796354108954
0,0.1,G2,0.7262464568278334,7.683008173568392
0,0.1,sex,0.15398799002158733,0.3079759800431747
0,0.1,age,0.0668254914528402,0.39912836191969486
0,0.1,Pstatus,0.10556883810180273,0.3299026190681335
0,0.1,Medu,0.16014046352037553,0.7117353934238912
0,0.1,Fedu,0.0036907347001296684,0.01681428109398482
0,0.1,Mjob,0.03421298880331946,0.26939361262456274
0,0.1,Fjob,0.04884026275080444,0.7344400413654805
0,0.1,reason,0.03240105541220813,0.09418911457037246
0,0.1,guardian,0.13673615676247966,0.5469446270499188
0,0.1,traveltime,0.14570097824145367,0.619125969864534
0,0.1,studytime,0.011803273785506795,0.07081964271304078
0,0.1,schoolsup,0.15758086550468464,0.62039710828616
0,0.1,famsup,0.05478621793696342,0.11135410149789314
0,0.1,paid,0.11657389790271774,0.42236919529970207
0,0.1,activities,0.03962251560864906,0.07924503121729812
0,0.1,nursery,0.07348529930996288,0.22541502855816842
0,0.1,higher,0.012511611725711552,0.13901790806346173
0,0.1,internet,0.14192823971364948,0.3734953676674987
0,0.1,romantic,0.07088894097165385,0.2187930276902896
0,0.1,famrel,0.027180332816783115,0.1812022187785541
0,0.1,freetime,0.12487881189279156,0.6121510386901546
0,0.1,goout,0.05435395909127984,0.2191691898841929
0,0.1,Walc,0.18328181040769947,0.5772655445911795
0,0.1,health,0.3113495821354568,0.7395477010343392
0,0.1,absences,0.054396652358442,1.1943058919447156
0,0.1,G1,0.5561702436345441,5.526796354108954
0,0.1,G2,0.7262464568278334,7.683008173568392
0,0.1,sex,0.15398799002158733,0.3079759800431747
0,0.1,age,0.0668254914528402,0.39912836191969486
0,0.1,Pstatus,0.10556883810180273,0.3299026190681335
0,0.1,Medu,0.16014046352037553,0.7117353934238912
0,0.1,Fedu,0.0036907347001296684,0.01681428109398482
0,0.1,Mjob,0.03421298880331946,0.26939361262456274
0,0.1,Fjob,0.04884026275080444,0.7344400413654805
0,0.1,reason,0.03240105541220813,0.09418911457037246
0,0.1,guardian,0.13673615676247966,0.5469446270499188
0,0.1,traveltime,0.14570097824145367,0.619125969864534
0,0.1,studytime,0.011803273785506795,0.07081964271304078
0,0.1,schoolsup,0.15758086550468464,0.62039710828616
0,0.1,famsup,0.05478621793696342,0.11135410149789314
0,0.1,paid,0.11657389790271774,0.42236919529970207
0,0.1,activities,0.03962251560864906,0.07924503121729812
0,0.1,nursery,0.07348529930996288,0.22541502855816842
0,0.1,higher,0.012511611725711552,0.13901790806346173
0,0.1,internet,0.14192823971364948,0.3734953676674987
0,0.1,romantic,0.07088894097165385,0.2187930276902896
0,0.1,famrel,0.027180332816783115,0.1812022187785541
0,0.1,freetime,0.12487881189279156,0.6121510386901546
0,0.1,goout,0.05435395909127984,0.2191691898841929
0,0.1,Walc,0.18328181040769947,0.5772655445911795
0,0.1,health,0.3113495821354568,0.7395477010343392
0,0.1,absences,0.054396652358442,1.1943058919447156
0,0.1,G1,0.5561702436345441,5.526796354108954
0,0.1,G2,0.7262464568278334,7.683008173568392
0,0.1,sex,0.15398799002158733,0.3079759800431747
0,0.1,age,0.0668254914528402,0.39912836191969486
0,0.1,Pstatus,0.10556883810180273,0.3299026190681335
0,0.1,Medu,0.16014046352037553,0.7117353934238912
0,0.1,Fedu,0.0036907347001296684,0.01681428109398482
0,0.1,Mjob,0.03421298880331946,0.26939361262456274
0,0.1,Fjob,0.04884026275080444,0.7344400413654805
0,0.1,reason,0.03240105541220813,0.09418911457037246
0,0.1,guardian,0.13673615676247966,0.5469446270499188
0,0.1,traveltime,0.14570097824145367,0.619125969864534
0,0.1,studytime,0.011803273785506795,0.07081964271304078
0,0.1,schoolsup,0.15758086550468464,0.62039710828616
0,0.1,famsup,0.05478621793696342,0.11135410149789314
0,0.1,paid,0.11657389790271774,0.42236919529970207
0,0.1,activities,0.03962251560864906,0.07924503121729812
0,0.1,nursery,0.07348529930996288,0.22541502855816842
0,0.1,higher,0.012511611725711552,0.13901790806346173
0,0.1,internet,0.14192823971364948,0.3734953676674987
0,0.1,romantic,0.07088894097165385,0.2187930276902896
0,0.1,famrel,0.027180332816783115,0.1812022187785541
0,0.1,freetime,0.12487881189279156,0.6121510386901546
0,0.1,goout,0.05435395909127984,0.2191691898841929
0,0.1,Walc,0.18328181040769947,0.5772655445911795
0,0.1,health,0.3113495821354568,0.7395477010343392
0,0.1,absences,0.054396652358442,1.1943058919447156
0,0.1,G1,0.5561702436345441,5.526796354108954
0,0.1,G2,0.7262464568278334,7.683008173568392
0,0.1,sex,0.15398799002158733,0.3079759800431747
0,0.1,age,0.0668254914528402,0.39912836191969486
0,0.1,Pstatus,0.10556883810180273,0.3299026190681335
0,0.1,Medu,0.16014046352037553,0.7117353934238912
0,0.1,Fedu,0.0036907347001296684,0.01681428109398482
0,0.1,Mjob,0.03421298880331946,0.26939361262456274
0,0.1,Fjob,0.04884026275080444,0.7344400413654805
0,0.1,reason,0.03240105541220813,0.09418911457037246
0,0.1,guardian,0.13673615676247966,0.5469446270499188
0,0.1,traveltime,0.14570097824145367,0.619125969864534
0,0.1,studytime,0.011803273785506795,0.07081964271304078
0,0.1,schoolsup,0.15758086550468464,0.62039710828616
0,0.1,famsup,0.05478621793696342,0.11135410149789314
0,0.1,paid,0.11657389790271774,0.42236919529970207
0,0.1,activities,0.03962251560864906,0.07924503121729812
0,0.1,nursery,0.07348529930996288,0.22541502855816842
0,0.1,higher,0.012511611725711552,0.13901790806346173
0,0.1,internet,0.14192823971364948,0.3734953676674987
0,0.1,romantic,0.07088894097165385,0.2187930276902896
0,0.1,famrel,0.027180332816783115,0.1812022187785541
0,0.1,freetime,0.12487881189279156,0.6121510386901546
0,0.1,goout,0.05435395909127984,0.2191691898841929
0,0.1,Walc,0.18328181040769947,0.5772655445911795
0,0.1,health,0.3113495821354568,0.7395477010343392
0,0.1,absences,0.054396652358442,1.1943058919447156
0,0.1,G1,0.5561702436345441,5.526796354108954
0,0.1,G2,0.7262464568278334,7.683008173568392
0,0.1,sex,0.15398799002158733,0.3079759800431747
0,0.1,age,0.0668254914528402,0.39912836191969486
0,0.1,Pstatus,0.10556883810180273,0.3299026190681335
0,0.1,Medu,0.16014046352037553,0.7117353934238912
0,0.1,Fedu,0.0036907347001296684,0.01681428109398482
0,0.1,Mjob,0.03421298880331946,0.26939361262456274
0,0.1,Fjob,0.04884026275080444,0.7344400413654805
0,0.1,reason,0.03240105541220813,0.09418911457037246
0,0.1,guardian,0.13673615676247966,0.5469446270499188
0,0.1,traveltime,0.14570097824145367,0.619125969864534
0,0.1,studytime,0.011803273785506795,0.07081964271304078
0,0.1,schoolsup,0.15758086550468464,0.62039710828616
0,0.1,famsup,0.05478621793696342,0.11135410149789314
0,0.1,paid,0.11657389790271774,0.42236919529970207
0,0.1,activities,0.03962251560864906,0.07924503121729812
0,0.1,nursery,0.07348529930996288,0.22541502855816842
0,0.1,higher,0.012511611725711552,0.13901790806346173
0,0.1,internet,0.14192823971364948,0.3734953676674987
0,0.1,romantic,0.07088894097165385,0.2187930276902896
0,0.1,famrel,0.027180332816783115,0.1812022187785541
0,0.1,freetime,0.12487881189279156,0.6121510386901546
0,0.1,goout,0.05435395909127984,0.2191691898841929
0,0.1,Walc,0.18328181040769947,0.5772655445911795
0,0.1,health,0.3113495821354568,0.7395477010343392
0,0.1,absences,0.054396652358442,1.1943058919447156
0,0.1,G1,0.5561702436345441,5.526796354108954
0,0.1,G2,0.7262464568278334,7.683008173568392
0,0.1,sex,0.15398799002158733,0.3079759800431747
0,0.1,age,0.0668254914528402,0.39912836191969486
0,0.1,Pstatus,0.10556883810180273,0.3299026190681335
0,0.1,Medu,0.16014046352037553,0.7117353934238912
0,0.1,Fedu,0.0036907347001296684,0.01681428109398482
0,0.1,Mjob,0.03421298880331946,0.26939361262456274
0,0.1,Fjob,0.04884026275080444,0.7344400413654805
0,0.1,reason,0.03240105541220813,0.09418911457037246
0,0.1,guardian,0.13673615676247966,0.5469446270499188
0,0.1,traveltime,0.14570097824145367,0.619125969864534
0,0.1,studytime,0.011803273785506795,0.07081964271304078
0,0.1,schoolsup,0.15758086550468464,0.62039710828616
0,0.1,famsup,0.05478621793696342,0.11135410149789314
0,0.1,paid,0.11657389790271774,0.42236919529970207
0,0.1,activities,0.03962251560864906,0.07924503121729812
0,0.1,nursery,0.07348529930996288,0.22541502855816842
0,0.1,higher,0.012511611725711552,0.13901790806346173
0,0.1,internet,0.14192823971364948,0.3734953676674987
0,0.1,romantic,0.07088894097165385,0.2187930276902896
0,0.1,famrel,0.027180332816783115,0.1812022187785541
0,0.1,freetime,0.12487881189279156,0.6121510386901546
0,0.1,goout,0.05435395909127984,0.2191691898841929
0,0.1,Walc,0.18328181040769947,0.5772655445911795
0,0.1,health,0.3113495821354568,0.7395477010343392
0,0.1,absences,0.054396652358442,1.1943058919447156
0,0.1,G1,0.5561702436345441,5.526796354108954
0,0.1,G2,0.7262464568278334,7.683008173568392
0,0.1,sex,0.15398799002158733,0.3079759800431747
0,0.1,age,0.0668254914528402,0.39912836191969486
0,0.1,Pstatus,0.10556883810180273,0.3299026190681335
0,0.1,Medu,0.16014046352037553,0.7117353934238912
0,0.1,Fedu,0.0036907347001296684,0.01681428109398482
0,0.1,Mjob,0.03421298880331946,0.26939361262456274
0,0.1,Fjob,0.04884026275080444,0.7344400413654805
0,0.1,reason,0.03240105541220813,0.09418911457037246
0,0.1,guardian,0.13673615676247966,0.5469446270499188
0,0.1,traveltime,0.14570097824145367,0.619125969864534
0,0.1,studytime,0.011803273785506795,0.07081964271304078
0,0.1,schoolsup,0.15758086550468464,0.62039710828616
0,0.1,famsup,0.05478621793696342,0.11135410149789314
0,0.1,paid,0.11657389790271774,0.42236919529970207
0,0.1,activities,0.03962251560864906,0.07924503121729812
0,0.1,nursery,0.07348529930996288,0.22541502855816842
0,0.1,higher,0.012511611725711552,0.13901790806346173
0,0.1,internet,0.14192823971364948,0.3734953676674987
0,0.1,romantic,0.07088894097165385,0.2187930276902896
0,0.1,famrel,0.027180332816783115,0.1812022187785541
0,0.1,freetime,0.12487881189279156,0.6121510386901546
0,0.1,goout,0.05435395909127984,0.2191691898841929
0,0.1,Walc,0.18328181040769947,0.5772655445911795
0,0.1,health,0.3113495821354568,0.7395477010343392
0,0.1,absences,0.054396652358442,1.1943058919447156
0,0.1,G1,0.5561702436345441,5.526796354108954
0,0.1,G2,0.7262464568278334,7.683008173568392
0,0.1,sex,0.15398799002158733,0.3079759800431747
0,0.1,age,0.0668254914528402,0.39912836191969486
0,0.1,Pstatus,0.10556883810180273,0.3299026190681335
0,0.1,Medu,0.16014046352037553,0.7117353934238912
0,0.1,Fedu,0.0036907347001296684,0.01681428109398482
0,0.1,Mjob,0.03421298880331946,0.26939361262456274
0,0.1,Fjob,0.04884026275080444,0.7344400413654805
