Fold,Feature,Droped_Attrib,acc_,acc_after,TPR_diff,TPR_diff_after,FPR_diff,FPR_diff_after,SPD,SPD_after,DIR,DIR_after,AOD,AOD_after,TPR,TPR_after,FPR,FPR_after,SP,SP_after,Pre,Pre_after,Re,Re_after,F1,F1_after,ACC,ACC_after
0,oldpeak,['age'],0.9333333333333333,0.7666666666666667,-1.0,0.25,0.0,-0.269,0.25,0.416,0,0.459,-0.5,-0.009500000000000008,0.818,0.909,0.0,0.316,0.3,0.533,1.0,0.625,0.818,0.909,0.9,0.741,0.933,0.767
0,ca,['age'],0.9333333333333333,0.7666666666666667,0.333,0.167,0.0,0.316,0.84,0.56,0.16,0.44,0.1665,0.2415,0.818,0.909,0.0,0.316,0.3,0.533,1.0,0.625,0.818,0.909,0.9,0.741,0.933,0.767
0,thal,['age'],0.9333333333333333,0.7666666666666667,0.107,-0.143,0.0,0.353,0.524,0.19,0.214,0.714,0.0535,0.105,0.818,0.909,0.0,0.316,0.3,0.533,1.0,0.625,0.818,0.909,0.9,0.741,0.933,0.767
0,age,['oldpeak'],0.9,0.8333333333333334,-0.208,-0.333,0.1,0.4,0.278,0.5,2.667,4.0,-0.05399999999999999,0.0335,0.818,0.909,0.053,0.211,0.333,0.467,0.9,0.714,0.818,0.909,0.857,0.8,0.9,0.833
0,sex,['oldpeak'],0.9,0.8333333333333334,0.2,0.1,0.091,0.148,0.317,0.349,3.857,2.571,0.14550000000000002,0.124,0.818,0.909,0.053,0.211,0.333,0.467,0.9,0.714,0.818,0.909,0.857,0.8,0.9,0.833
0,cp,['oldpeak'],0.9,0.8333333333333334,-1.0,-0.5,0.1,0.189,0.526,0.45,0,3.474,-0.45,-0.1555,0.818,0.909,0.053,0.211,0.333,0.467,0.9,0.714,0.818,0.909,0.857,0.8,0.9,0.833
0,trestbps,['oldpeak'],0.9,0.8333333333333334,-0.5,0.1,0.0,0.064,0.143,0.236,0,1.826,-0.25,0.082,0.818,0.909,0.053,0.211,0.333,0.467,0.9,0.714,0.818,0.909,0.857,0.8,0.9,0.833
0,chol,['oldpeak'],0.9,0.8333333333333334,1.0,0.167,0.0,0.189,1.0,0.071,0.0,1.167,0.5,0.178,0.818,0.909,0.053,0.211,0.333,0.467,0.9,0.714,0.818,0.909,0.857,0.8,0.9,0.833
0,fbs,['oldpeak'],0.9,0.8333333333333334,0.222,0.111,0.062,0.25,0.08,0.08,0.8,1.2,0.14200000000000002,0.1805,0.818,0.909,0.053,0.211,0.333,0.467,0.9,0.714,0.818,0.909,0.857,0.8,0.9,0.833
0,restecg,['oldpeak'],0.9,0.8333333333333334,0.9,0.0,0.071,0.214,0.533,0.2,0.111,0,0.4855,0.107,0.818,0.909,0.053,0.211,0.333,0.467,0.9,0.714,0.818,0.909,0.857,0.8,0.9,0.833
0,thalach,['oldpeak'],0.9,0.8333333333333334,1.0,0.25,0.0,-0.179,1.0,0.398,0.0,0.425,0.5,0.035500000000000004,0.818,0.909,0.053,0.211,0.333,0.467,0.9,0.714,0.818,0.909,0.857,0.8,0.9,0.833
0,exang,['oldpeak'],0.9,0.8333333333333334,0.4,0.2,0.059,-0.882,0.568,0.727,0.242,0.273,0.2295,-0.34099999999999997,0.818,0.909,0.053,0.211,0.333,0.467,0.9,0.714,0.818,0.909,0.857,0.8,0.9,0.833
0,ca,['oldpeak'],0.9,0.8333333333333334,0.333,0.167,0.053,0.211,0.8,0.64,0.2,0.36,0.193,0.189,0.818,0.909,0.053,0.211,0.333,0.467,0.9,0.714,0.818,0.909,0.857,0.8,0.9,0.833
0,thal,['oldpeak'],0.9,0.8333333333333334,0.107,-0.143,0.059,0.235,0.476,0.286,0.286,0.571,0.08299999999999999,0.046,0.818,0.909,0.053,0.211,0.333,0.467,0.9,0.714,0.818,0.909,0.857,0.8,0.9,0.833
1,age,None,0.8,0.6333333333333333,-0.083,0.125,0.032,0.413,0.133,0.2,1.4,1.3,-0.025500000000000002,0.269,0.714,0.929,0.125,0.625,0.4,0.767,0.833,0.565,0.714,0.929,0.769,0.703,0.8,0.633
1,sex,None,0.8,0.6333333333333333,-0.25,-0.5,0.167,0.167,0.292,0.333,2.75,1.667,-0.041499999999999995,-0.16649999999999998,0.714,0.929,0.125,0.625,0.4,0.767,0.833,0.565,0.714,0.929,0.769,0.703,0.8,0.633
