Fold,swap_proportion,Feature,Shap,Importance
0,0.1,age,0.25215420164774294,0.514600411526006
0,0.1,sex,0.4206661458604437,0.9079125450225404
0,0.1,cp,0.29009734553125704,0.39921653054760137
0,0.1,trestbps,0.11555630616239564,0.0081819428484113
0,0.1,chol,0.006870769794890065,0.00025133897554774056
0,0.1,fbs,0.11655780903397749,0.5827890451698874
0,0.1,restecg,0.20063929865624916,0.19108504633928491
0,0.1,thalach,0.7565292565366347,0.030277318164486446
0,0.1,exang,0.3340835556462,0.7535719300290225
0,0.1,oldpeak,0.2654559118672191,0.3361619821028524
0,0.1,ca,1.101956666997684,0.8815653335981471
0,0.1,thal,0.5940972882800698,0.3143371895661745
0,0.1,age,0.25215420164774294,0.514600411526006
0,0.1,sex,0.4206661458604437,0.9079125450225404
0,0.1,cp,0.29009734553125704,0.39921653054760137
0,0.1,trestbps,0.11555630616239564,0.0081819428484113
0,0.1,chol,0.006870769794890065,0.00025133897554774056
0,0.1,fbs,0.11655780903397749,0.5827890451698874
0,0.1,restecg,0.20063929865624916,0.19108504633928491
0,0.1,thalach,0.7565292565366347,0.030277318164486446
0,0.1,exang,0.3340835556462,0.7535719300290225
0,0.1,oldpeak,0.2654559118672191,0.3361619821028524
0,0.1,ca,1.101956666997684,0.8815653335981471
0,0.1,thal,0.5940972882800698,0.3143371895661745
0,0.1,age,0.25215420164774294,0.514600411526006
0,0.1,sex,0.4206661458604437,0.9079125450225404
0,0.1,cp,0.29009734553125704,0.39921653054760137
0,0.1,trestbps,0.11555630616239564,0.0081819428484113
0,0.1,chol,0.006870769794890065,0.00025133897554774056
0,0.1,fbs,0.11655780903397749,0.5827890451698874
0,0.1,restecg,0.20063929865624916,0.19108504633928491
0,0.1,thalach,0.7565292565366347,0.030277318164486446
0,0.1,exang,0.3340835556462,0.7535719300290225
0,0.1,oldpeak,0.2654559118672191,0.3361619821028524
0,0.1,ca,1.101956666997684,0.8815653335981471
0,0.1,thal,0.5940972882800698,0.3143371895661745
0,0.1,age,0.25215420164774294,0.514600411526006
0,0.1,sex,0.4206661458604437,0.9079125450225404
0,0.1,cp,0.29009734553125704,0.39921653054760137
0,0.1,trestbps,0.11555630616239564,0.0081819428484113
0,0.1,chol,0.006870769794890065,0.00025133897554774056
0,0.1,fbs,0.11655780903397749,0.5827890451698874
0,0.1,restecg,0.20063929865624916,0.19108504633928491
0,0.1,thalach,0.7565292565366347,0.030277318164486446
0,0.1,exang,0.3340835556462,0.7535719300290225
0,0.1,oldpeak,0.2654559118672191,0.3361619821028524
0,0.1,ca,1.101956666997684,0.8815653335981471
0,0.1,thal,0.5940972882800698,0.3143371895661745
0,0.1,age,0.25215420164774294,0.514600411526006
0,0.1,sex,0.4206661458604437,0.9079125450225404
0,0.1,cp,0.29009734553125704,0.39921653054760137
0,0.1,trestbps,0.11555630616239564,0.0081819428484113
0,0.1,chol,0.006870769794890065,0.00025133897554774056
0,0.1,fbs,0.11655780903397749,0.5827890451698874
0,0.1,restecg,0.20063929865624916,0.19108504633928491
0,0.1,thalach,0.7565292565366347,0.030277318164486446
0,0.1,exang,0.3340835556462,0.7535719300290225
0,0.1,oldpeak,0.2654559118672191,0.3361619821028524
0,0.1,ca,1.101956666997684,0.8815653335981471
0,0.1,thal,0.5940972882800698,0.3143371895661745
0,0.1,age,0.25215420164774294,0.514600411526006
0,0.1,sex,0.4206661458604437,0.9079125450225404
0,0.1,cp,0.29009734553125704,0.39921653054760137
0,0.1,trestbps,0.11555630616239564,0.0081819428484113
0,0.1,chol,0.006870769794890065,0.00025133897554774056
0,0.1,fbs,0.11655780903397749,0.5827890451698874
0,0.1,restecg,0.20063929865624916,0.19108504633928491
0,0.1,thalach,0.7565292565366347,0.030277318164486446
0,0.1,exang,0.3340835556462,0.7535719300290225
0,0.1,oldpeak,0.2654559118672191,0.3361619821028524
0,0.1,ca,1.101956666997684,0.8815653335981471
0,0.1,thal,0.5940972882800698,0.3143371895661745
0,0.1,age,0.25215420164774294,0.514600411526006
0,0.1,sex,0.4206661458604437,0.9079125450225404
0,0.1,cp,0.29009734553125704,0.39921653054760137
0,0.1,trestbps,0.11555630616239564,0.0081819428484113
0,0.1,chol,0.006870769794890065,0.00025133897554774056
0,0.1,fbs,0.11655780903397749,0.5827890451698874
0,0.1,restecg,0.20063929865624916,0.19108504633928491
0,0.1,thalach,0.7565292565366347,0.030277318164486446
0,0.1,exang,0.3340835556462,0.7535719300290225
0,0.1,oldpeak,0.2654559118672191,0.3361619821028524
0,0.1,ca,1.101956666997684,0.8815653335981471
0,0.1,thal,0.5940972882800698,0.3143371895661745
0,0.1,age,0.25215420164774294,0.514600411526006
0,0.1,sex,0.4206661458604437,0.9079125450225404
0,0.1,cp,0.29009734553125704,0.39921653054760137
0,0.1,trestbps,0.11555630616239564,0.0081819428484113
0,0.1,chol,0.006870769794890065,0.00025133897554774056
0,0.1,fbs,0.11655780903397749,0.5827890451698874
0,0.1,restecg,0.20063929865624916,0.19108504633928491
0,0.1,thalach,0.7565292565366347,0.030277318164486446
0,0.1,exang,0.3340835556462,0.7535719300290225
0,0.1,oldpeak,0.2654559118672191,0.3361619821028524
0,0.1,ca,1.101956666997684,0.8815653335981471
0,0.1,thal,0.5940972882800698,0.3143371895661745
0,0.1,age,0.25215420164774294,0.514600411526006
0,0.1,sex,0.4206661458604437,0.9079125450225404
0,0.1,cp,0.29009734553125704,0.39921653054760137
0,0.1,trestbps,0.11555630616239564,0.0081819428484113
0,0.1,chol,0.006870769794890065,0.00025133897554774056
0,0.1,fbs,0.11655780903397749,0.5827890451698874
0,0.1,restecg,0.20063929865624916,0.19108504633928491
0,0.1,thalach,0.7565292565366347,0.030277318164486446
0,0.1,exang,0.3340835556462,0.7535719300290225
0,0.1,oldpeak,0.2654559118672191,0.3361619821028524
0,0.1,ca,1.101956666997684,0.8815653335981471
0,0.1,thal,0.5940972882800698,0.3143371895661745
0,0.1,age,0.25215420164774294,0.514600411526006
0,0.1,sex,0.4206661458604437,0.9079125450225404
0,0.1,cp,0.29009734553125704,0.39921653054760137
0,0.1,trestbps,0.11555630616239564,0.0081819428484113
0,0.1,chol,0.006870769794890065,0.00025133897554774056
0,0.1,fbs,0.11655780903397749,0.5827890451698874
0,0.1,restecg,0.20063929865624916,0.19108504633928491
0,0.1,thalach,0.7565292565366347,0.030277318164486446
0,0.1,exang,0.3340835556462,0.7535719300290225
0,0.1,oldpeak,0.2654559118672191,0.3361619821028524
0,0.1,ca,1.101956666997684,0.8815653335981471
0,0.1,thal,0.5940972882800698,0.3143371895661745
0,0.1,age,0.25215420164774294,0.514600411526006
0,0.1,sex,0.4206661458604437,0.9079125450225404
0,0.1,cp,0.29009734553125704,0.39921653054760137
0,0.1,trestbps,0.11555630616239564,0.0081819428484113
0,0.1,chol,0.006870769794890065,0.00025133897554774056
0,0.1,fbs,0.11655780903397749,0.5827890451698874
0,0.1,restecg,0.20063929865624916,0.19108504633928491
0,0.1,thalach,0.7565292565366347,0.030277318164486446
0,0.1,exang,0.3340835556462,0.7535719300290225
0,0.1,oldpeak,0.2654559118672191,0.3361619821028524
0,0.1,ca,1.101956666997684,0.8815653335981471
0,0.1,thal,0.5940972882800698,0.3143371895661745
0,0.1,age,0.25215420164774294,0.514600411526006
0,0.1,sex,0.4206661458604437,0.9079125450225404
0,0.1,cp,0.29009734553125704,0.39921653054760137
0,0.1,trestbps,0.11555630616239564,0.0081819428484113
0,0.1,chol,0.006870769794890065,0.00025133897554774056
0,0.1,fbs,0.11655780903397749,0.5827890451698874
0,0.1,restecg,0.20063929865624916,0.19108504633928491
0,0.1,thalach,0.7565292565366347,0.030277318164486446
0,0.1,exang,0.3340835556462,0.7535719300290225
0,0.1,oldpeak,0.2654559118672191,0.3361619821028524
0,0.1,ca,1.101956666997684,0.8815653335981471
0,0.1,thal,0.5940972882800698,0.3143371895661745
0,0.3,age,0.2590155404680897,0.514600411526006
0,0.3,sex,0.4206661458604437,0.9079125450225404
0,0.3,cp,0.29009734553125704,0.39921653054760137
0,0.3,trestbps,0.1405748691833155,0.0081819428484113
0,0.3,chol,0.011664083324113865,0.00025133897554774056
0,0.3,fbs,0.1942630150566291,0.5827890451698874
0,0.3,restecg,0.19426979711160633,0.19108504633928491
0,0.3,thalach,0.6160425002534176,0.030277318164486446
0,0.3,exang,0.3056152827339924,0.7535719300290225
0,0.3,oldpeak,0.3447901396434923,0.3361619821028524
0,0.3,ca,0.8570774076648652,0.8815653335981471
0,0.3,thal,0.5822223277853477,0.3143371895661745
0,0.3,age,0.2590155404680897,0.514600411526006
0,0.3,sex,0.4206661458604437,0.9079125450225404
0,0.3,cp,0.29009734553125704,0.39921653054760137
0,0.3,trestbps,0.1405748691833155,0.0081819428484113
0,0.3,chol,0.011664083324113865,0.00025133897554774056
0,0.3,fbs,0.1942630150566291,0.5827890451698874
0,0.3,restecg,0.19426979711160633,0.19108504633928491
0,0.3,thalach,0.6160425002534176,0.030277318164486446
0,0.3,exang,0.3056152827339924,0.7535719300290225
0,0.3,oldpeak,0.3447901396434923,0.3361619821028524
0,0.3,ca,0.8570774076648652,0.8815653335981471
0,0.3,thal,0.5822223277853477,0.3143371895661745
0,0.3,age,0.2590155404680897,0.514600411526006
0,0.3,sex,0.4206661458604437,0.9079125450225404
0,0.3,cp,0.29009734553125704,0.39921653054760137
0,0.3,trestbps,0.1405748691833155,0.0081819428484113
0,0.3,chol,0.011664083324113865,0.00025133897554774056
0,0.3,fbs,0.1942630150566291,0.5827890451698874
0,0.3,restecg,0.19426979711160633,0.19108504633928491
0,0.3,thalach,0.6160425002534176,0.030277318164486446
0,0.3,exang,0.3056152827339924,0.7535719300290225
0,0.3,oldpeak,0.3447901396434923,0.3361619821028524
0,0.3,ca,0.8570774076648652,0.8815653335981471
0,0.3,thal,0.5822223277853477,0.3143371895661745
0,0.3,age,0.2590155404680897,0.514600411526006
0,0.3,sex,0.4206661458604437,0.9079125450225404
0,0.3,cp,0.29009734553125704,0.39921653054760137
0,0.3,trestbps,0.1405748691833155,0.0081819428484113
0,0.3,chol,0.011664083324113865,0.00025133897554774056
0,0.3,fbs,0.1942630150566291,0.5827890451698874
0,0.3,restecg,0.19426979711160633,0.19108504633928491
0,0.3,thalach,0.6160425002534176,0.030277318164486446
0,0.3,exang,0.3056152827339924,0.7535719300290225
0,0.3,oldpeak,0.3447901396434923,0.3361619821028524
0,0.3,ca,0.8570774076648652,0.8815653335981471
0,0.3,thal,0.5822223277853477,0.3143371895661745
0,0.3,age,0.2590155404680897,0.514600411526006
0,0.3,sex,0.4206661458604437,0.9079125450225404
0,0.3,cp,0.29009734553125704,0.39921653054760137
0,0.3,trestbps,0.1405748691833155,0.0081819428484113
0,0.3,chol,0.011664083324113865,0.00025133897554774056
0,0.3,fbs,0.1942630150566291,0.5827890451698874
0,0.3,restecg,0.19426979711160633,0.19108504633928491
0,0.3,thalach,0.6160425002534176,0.030277318164486446
0,0.3,exang,0.3056152827339924,0.7535719300290225
0,0.3,oldpeak,0.3447901396434923,0.3361619821028524
0,0.3,ca,0.8570774076648652,0.8815653335981471
0,0.3,thal,0.5822223277853477,0.3143371895661745
0,0.3,age,0.2590155404680897,0.514600411526006
0,0.3,sex,0.4206661458604437,0.9079125450225404
0,0.3,cp,0.29009734553125704,0.39921653054760137
0,0.3,trestbps,0.1405748691833155,0.0081819428484113
0,0.3,chol,0.011664083324113865,0.00025133897554774056
0,0.3,fbs,0.1942630150566291,0.5827890451698874
0,0.3,restecg,0.19426979711160633,0.19108504633928491
0,0.3,thalach,0.6160425002534176,0.030277318164486446
0,0.3,exang,0.3056152827339924,0.7535719300290225
0,0.3,oldpeak,0.3447901396434923,0.3361619821028524
0,0.3,ca,0.8570774076648652,0.8815653335981471
0,0.3,thal,0.5822223277853477,0.3143371895661745
0,0.3,age,0.2590155404680897,0.514600411526006
0,0.3,sex,0.4206661458604437,0.9079125450225404
0,0.3,cp,0.29009734553125704,0.39921653054760137
0,0.3,trestbps,0.1405748691833155,0.0081819428484113
0,0.3,chol,0.011664083324113865,0.00025133897554774056
0,0.3,fbs,0.1942630150566291,0.5827890451698874
0,0.3,restecg,0.19426979711160633,0.19108504633928491
0,0.3,thalach,0.6160425002534176,0.030277318164486446
0,0.3,exang,0.3056152827339924,0.7535719300290225
0,0.3,oldpeak,0.3447901396434923,0.3361619821028524
0,0.3,ca,0.8570774076648652,0.8815653335981471
0,0.3,thal,0.5822223277853477,0.3143371895661745
0,0.3,age,0.2590155404680897,0.514600411526006
0,0.3,sex,0.4206661458604437,0.9079125450225404
0,0.3,cp,0.29009734553125704,0.39921653054760137
0,0.3,trestbps,0.1405748691833155,0.0081819428484113
0,0.3,chol,0.011664083324113865,0.00025133897554774056
0,0.3,fbs,0.1942630150566291,0.5827890451698874
0,0.3,restecg,0.19426979711160633,0.19108504633928491
0,0.3,thalach,0.6160425002534176,0.030277318164486446
0,0.3,exang,0.3056152827339924,0.7535719300290225
0,0.3,oldpeak,0.3447901396434923,0.3361619821028524
0,0.3,ca,0.8570774076648652,0.8815653335981471
0,0.3,thal,0.5822223277853477,0.3143371895661745
0,0.3,age,0.2590155404680897,0.514600411526006
0,0.3,sex,0.4206661458604437,0.9079125450225404
0,0.3,cp,0.29009734553125704,0.39921653054760137
0,0.3,trestbps,0.1405748691833155,0.0081819428484113
0,0.3,chol,0.011664083324113865,0.00025133897554774056
0,0.3,fbs,0.1942630150566291,0.5827890451698874
0,0.3,restecg,0.19426979711160633,0.19108504633928491
0,0.3,thalach,0.6160425002534176,0.030277318164486446
0,0.3,exang,0.3056152827339924,0.7535719300290225
0,0.3,oldpeak,0.3447901396434923,0.3361619821028524
0,0.3,ca,0.8570774076648652,0.8815653335981471
0,0.3,thal,0.5822223277853477,0.3143371895661745
0,0.3,age,0.2590155404680897,0.514600411526006
0,0.3,sex,0.4206661458604437,0.9079125450225404
0,0.3,cp,0.29009734553125704,0.39921653054760137
