Fold,swap_proportion,Feature,Shap,Importance
0,0.1,age,0.25145508524786125,0.5131736433629821
0,0.1,sex,0.42046513981971173,0.907478719035349
0,0.1,cp,0.29072761981314293,0.4000838804768022
0,0.1,trestbps,0.11618488185299702,0.008226449033726482
0,0.1,chol,0.007107587268841815,0.0002600019730096995
0,0.1,fbs,0.11493156536899392,0.5746578268449696
0,0.1,restecg,0.20106664226153967,0.1914920402490854
0,0.1,thalach,0.7560278301721671,0.03025725040710381
0,0.1,exang,0.3351072117599365,0.7558809287818118
0,0.1,oldpeak,0.2680781388983315,0.33948265795483096
0,0.1,slope,0.005585043343665608,0.00962938507528553
0,0.1,ca,1.0968760488931855,0.8775008391145482
0,0.1,thal,0.594577228716538,0.31459112630504654
0,0.1,age,0.25145508524786125,0.5131736433629821
0,0.1,sex,0.42046513981971173,0.907478719035349
0,0.1,cp,0.29072761981314293,0.4000838804768022
0,0.1,trestbps,0.11618488185299702,0.008226449033726482
0,0.1,chol,0.007107587268841815,0.0002600019730096995
0,0.1,fbs,0.11493156536899392,0.5746578268449696
0,0.1,restecg,0.20106664226153967,0.1914920402490854
0,0.1,thalach,0.7560278301721671,0.03025725040710381
0,0.1,exang,0.3351072117599365,0.7558809287818118
0,0.1,oldpeak,0.2680781388983315,0.33948265795483096
0,0.1,slope,0.005585043343665608,0.00962938507528553
0,0.1,ca,1.0968760488931855,0.8775008391145482
0,0.1,thal,0.594577228716538,0.31459112630504654
0,0.1,age,0.25145508524786125,0.5131736433629821
0,0.1,sex,0.42046513981971173,0.907478719035349
0,0.1,cp,0.29072761981314293,0.4000838804768022
0,0.1,trestbps,0.11618488185299702,0.008226449033726482
0,0.1,chol,0.007107587268841815,0.0002600019730096995
0,0.1,fbs,0.11493156536899392,0.5746578268449696
0,0.1,restecg,0.20106664226153967,0.1914920402490854
0,0.1,thalach,0.7560278301721671,0.03025725040710381
0,0.1,exang,0.3351072117599365,0.7558809287818118
0,0.1,oldpeak,0.2680781388983315,0.33948265795483096
0,0.1,slope,0.005585043343665608,0.00962938507528553
0,0.1,ca,1.0968760488931855,0.8775008391145482
0,0.1,thal,0.594577228716538,0.31459112630504654
0,0.1,age,0.25145508524786125,0.5131736433629821
0,0.1,sex,0.42046513981971173,0.907478719035349
0,0.1,cp,0.29072761981314293,0.4000838804768022
0,0.1,trestbps,0.11618488185299702,0.008226449033726482
0,0.1,chol,0.007107587268841815,0.0002600019730096995
0,0.1,fbs,0.11493156536899392,0.5746578268449696
0,0.1,restecg,0.20106664226153967,0.1914920402490854
0,0.1,thalach,0.7560278301721671,0.03025725040710381
0,0.1,exang,0.3351072117599365,0.7558809287818118
0,0.1,oldpeak,0.2680781388983315,0.33948265795483096
0,0.1,slope,0.005585043343665608,0.00962938507528553
0,0.1,ca,1.0968760488931855,0.8775008391145482
0,0.1,thal,0.594577228716538,0.31459112630504654
0,0.1,age,0.25145508524786125,0.5131736433629821
0,0.1,sex,0.42046513981971173,0.907478719035349
0,0.1,cp,0.29072761981314293,0.4000838804768022
0,0.1,trestbps,0.11618488185299702,0.008226449033726482
0,0.1,chol,0.007107587268841815,0.0002600019730096995
0,0.1,fbs,0.11493156536899392,0.5746578268449696
0,0.1,restecg,0.20106664226153967,0.1914920402490854
0,0.1,thalach,0.7560278301721671,0.03025725040710381
0,0.1,exang,0.3351072117599365,0.7558809287818118
0,0.1,oldpeak,0.2680781388983315,0.33948265795483096
0,0.1,slope,0.005585043343665608,0.00962938507528553
0,0.1,ca,1.0968760488931855,0.8775008391145482
0,0.1,thal,0.594577228716538,0.31459112630504654
0,0.1,age,0.25145508524786125,0.5131736433629821
0,0.1,sex,0.42046513981971173,0.907478719035349
0,0.1,cp,0.29072761981314293,0.4000838804768022
0,0.1,trestbps,0.11618488185299702,0.008226449033726482
0,0.1,chol,0.007107587268841815,0.0002600019730096995
0,0.1,fbs,0.11493156536899392,0.5746578268449696
0,0.1,restecg,0.20106664226153967,0.1914920402490854
0,0.1,thalach,0.7560278301721671,0.03025725040710381
0,0.1,exang,0.3351072117599365,0.7558809287818118
0,0.1,oldpeak,0.2680781388983315,0.33948265795483096
0,0.1,slope,0.005585043343665608,0.00962938507528553
0,0.1,ca,1.0968760488931855,0.8775008391145482
0,0.1,thal,0.594577228716538,0.31459112630504654
0,0.1,age,0.25145508524786125,0.5131736433629821
0,0.1,sex,0.42046513981971173,0.907478719035349
0,0.1,cp,0.29072761981314293,0.4000838804768022
0,0.1,trestbps,0.11618488185299702,0.008226449033726482
0,0.1,chol,0.007107587268841815,0.0002600019730096995
0,0.1,fbs,0.11493156536899392,0.5746578268449696
0,0.1,restecg,0.20106664226153967,0.1914920402490854
0,0.1,thalach,0.7560278301721671,0.03025725040710381
0,0.1,exang,0.3351072117599365,0.7558809287818118
0,0.1,oldpeak,0.2680781388983315,0.33948265795483096
0,0.1,slope,0.005585043343665608,0.00962938507528553
0,0.1,ca,1.0968760488931855,0.8775008391145482
0,0.1,thal,0.594577228716538,0.31459112630504654
0,0.1,age,0.25145508524786125,0.5131736433629821
0,0.1,sex,0.42046513981971173,0.907478719035349
0,0.1,cp,0.29072761981314293,0.4000838804768022
0,0.1,trestbps,0.11618488185299702,0.008226449033726482
0,0.1,chol,0.007107587268841815,0.0002600019730096995
0,0.1,fbs,0.11493156536899392,0.5746578268449696
0,0.1,restecg,0.20106664226153967,0.1914920402490854
0,0.1,thalach,0.7560278301721671,0.03025725040710381
0,0.1,exang,0.3351072117599365,0.7558809287818118
0,0.1,oldpeak,0.2680781388983315,0.33948265795483096
0,0.1,slope,0.005585043343665608,0.00962938507528553
0,0.1,ca,1.0968760488931855,0.8775008391145482
0,0.1,thal,0.594577228716538,0.31459112630504654
0,0.1,age,0.25145508524786125,0.5131736433629821
0,0.1,sex,0.42046513981971173,0.907478719035349
0,0.1,cp,0.29072761981314293,0.4000838804768022
0,0.1,trestbps,0.11618488185299702,0.008226449033726482
0,0.1,chol,0.007107587268841815,0.0002600019730096995
0,0.1,fbs,0.11493156536899392,0.5746578268449696
0,0.1,restecg,0.20106664226153967,0.1914920402490854
0,0.1,thalach,0.7560278301721671,0.03025725040710381
0,0.1,exang,0.3351072117599365,0.7558809287818118
0,0.1,oldpeak,0.2680781388983315,0.33948265795483096
0,0.1,slope,0.005585043343665608,0.00962938507528553
0,0.1,ca,1.0968760488931855,0.8775008391145482
0,0.1,thal,0.594577228716538,0.31459112630504654
0,0.1,age,0.25145508524786125,0.5131736433629821
0,0.1,sex,0.42046513981971173,0.907478719035349
0,0.1,cp,0.29072761981314293,0.4000838804768022
0,0.1,trestbps,0.11618488185299702,0.008226449033726482
0,0.1,chol,0.007107587268841815,0.0002600019730096995
0,0.1,fbs,0.11493156536899392,0.5746578268449696
0,0.1,restecg,0.20106664226153967,0.1914920402490854
0,0.1,thalach,0.7560278301721671,0.03025725040710381
0,0.1,exang,0.3351072117599365,0.7558809287818118
0,0.1,oldpeak,0.2680781388983315,0.33948265795483096
0,0.1,slope,0.005585043343665608,0.00962938507528553
0,0.1,ca,1.0968760488931855,0.8775008391145482
0,0.1,thal,0.594577228716538,0.31459112630504654
0,0.1,age,0.25145508524786125,0.5131736433629821
0,0.1,sex,0.42046513981971173,0.907478719035349
0,0.1,cp,0.29072761981314293,0.4000838804768022
0,0.1,trestbps,0.11618488185299702,0.008226449033726482
0,0.1,chol,0.007107587268841815,0.0002600019730096995
0,0.1,fbs,0.11493156536899392,0.5746578268449696
0,0.1,restecg,0.20106664226153967,0.1914920402490854
0,0.1,thalach,0.7560278301721671,0.03025725040710381
0,0.1,exang,0.3351072117599365,0.7558809287818118
0,0.1,oldpeak,0.2680781388983315,0.33948265795483096
0,0.1,slope,0.005585043343665608,0.00962938507528553
0,0.1,ca,1.0968760488931855,0.8775008391145482
0,0.1,thal,0.594577228716538,0.31459112630504654
0,0.1,age,0.25145508524786125,0.5131736433629821
0,0.1,sex,0.42046513981971173,0.907478719035349
0,0.1,cp,0.29072761981314293,0.4000838804768022
